"","receptor","tf"
"877","Tek","Trp53"
"878","Tek","Ikbkb"
"879","Tek","Raf1"
"880","Tek","Ikbkg"
"881","Ngfr","Atf4"
"882","Ngfr","Elk1"
"883","Ngfr","Elk4"
"884","Ngfr","Fos"
"885","Ngfr","Jun"
"886","Ngfr","Jund"
"887","Ngfr","Mapk1"
"888","Ngfr","Mapk10"
"889","Ngfr","Mapk3"
"890","Ngfr","Mapk8"
"891","Ngfr","Mapk9"
"892","Ngfr","Myc"
"893","Ngfr","Nfatc1"
"894","Ngfr","Nfatc3"
"895","Ngfr","Nfkb1"
"896","Ngfr","Nfkb2"
"897","Ngfr","Rela"
"898","Ngfr","Relb"
"899","Ngfr","Sos1"
"900","Ngfr","Sos2"
"901","Ngfr","Srf"
"902","Ngfr","Trp53"
"903","Ngfr","Ikbkb"
"904","Ngfr","Raf1"
"905","Ngfr","Ikbkg"
"906","Erbb3","Atf4"
"907","Erbb3","Elk1"
"908","Erbb3","Elk4"
"909","Erbb3","Fos"
"910","Erbb3","Jun"
"911","Erbb3","Jund"
"912","Erbb3","Mapk10"
"913","Erbb3","Mapk8"
"914","Erbb3","Mapk9"
"915","Erbb3","Myc"
"916","Erbb3","Nfatc1"
"917","Erbb3","Nfatc3"
"918","Erbb3","Nfkb1"
"919","Erbb3","Nfkb2"
"920","Erbb3","Rela"
"921","Erbb3","Relb"
"922","Erbb3","Srf"
"923","Erbb3","Trp53"
"924","Erbb3","Ikbkb"
"925","Erbb3","Ikbkg"
"926","Ntrk2","Atf4"
"927","Ntrk2","Elk1"
"928","Ntrk2","Elk4"
"929","Ntrk2","Fos"
"930","Ntrk2","Jun"
"931","Ntrk2","Jund"
"932","Ntrk2","Mapk1"
"933","Ntrk2","Mapk10"
"934","Ntrk2","Mapk3"
"935","Ntrk2","Mapk8"
"936","Ntrk2","Mapk9"
"937","Ntrk2","Myc"
"938","Ntrk2","Nfatc1"
"939","Ntrk2","Nfatc3"
"940","Ntrk2","Nfkb1"
"941","Ntrk2","Nfkb2"
"942","Ntrk2","Rela"
"943","Ntrk2","Relb"
"944","Ntrk2","Sos1"
"945","Ntrk2","Sos2"
"946","Ntrk2","Srf"
"947","Ntrk2","Trp53"
"948","Ntrk2","Ikbkb"
"949","Ntrk2","Raf1"
"950","Ntrk2","Ikbkg"
"951","Erbb2","Atf4"
"952","Erbb2","Elk1"
"953","Erbb2","Elk4"
"954","Erbb2","Jund"
"955","Erbb2","Mapk10"
"956","Erbb2","Mapk8"
"957","Erbb2","Mapk9"
"958","Erbb2","Myc"
"959","Erbb2","Nfatc1"
"960","Erbb2","Nfatc3"
"961","Erbb2","Nfkb1"
"962","Erbb2","Nfkb2"
"963","Erbb2","Rela"
"964","Erbb2","Relb"
"965","Erbb2","Srf"
"966","Erbb2","Trp53"
"967","Erbb2","Ikbkb"
"968","Erbb2","Ikbkg"
"969","Cacna1c","Atf4"
"970","Cacna1c","Elk1"
"971","Cacna1c","Elk4"
"972","Cacna1c","Fos"
"973","Cacna1c","Jun"
"974","Cacna1c","Jund"
"975","Cacna1c","Mapk1"
"976","Cacna1c","Mapk10"
"977","Cacna1c","Mapk3"
"978","Cacna1c","Mapk8"
"979","Cacna1c","Mapk9"
"980","Cacna1c","Myc"
"981","Cacna1c","Nfatc1"
"982","Cacna1c","Nfatc3"
"983","Cacna1c","Nfkb1"
"984","Cacna1c","Nfkb2"
"985","Cacna1c","Rela"
"986","Cacna1c","Relb"
"987","Cacna1c","Srf"
"988","Cacna1c","Trp53"
"989","Cacna1c","Ikbkb"
"990","Cacna1c","Raf1"
"991","Cacna1c","Ikbkg"
"992","Fas","Atf2"
"993","Fas","Atf4"
"994","Fas","Ddit3"
"995","Fas","Elk1"
"996","Fas","Elk4"
"997","Fas","Fos"
"998","Fas","Mapk11"
"999","Fas","Mapk12"
"1000","Fas","Mapk13"
"1001","Fas","Mapk14"
"1002","Fas","Max"
"1003","Fas","Srf"
"1004","Fas","Daxx"
"1005","Fas","Hspb1"
"1006","Fas","Mef2c"
"1007","Fas","Rps6ka5"
"1008","Igf1r","Atf4"
"1009","Igf1r","Elk1"
"1010","Igf1r","Elk4"
"1011","Igf1r","Jund"
"1012","Igf1r","Mapk10"
"1013","Igf1r","Mapk8"
"1014","Igf1r","Mapk9"
"1015","Igf1r","Myc"
"1016","Igf1r","Nfatc1"
"1017","Igf1r","Nfatc3"
"1018","Igf1r","Nfkb1"
"1019","Igf1r","Nfkb2"
"1020","Igf1r","Rela"
"1021","Igf1r","Relb"
"1022","Igf1r","Srf"
"1023","Igf1r","Trp53"
"1024","Igf1r","Ikbkb"
"1025","Igf1r","Ikbkg"
"1026","Tgfbr1","Atf2"
"1027","Tgfbr1","Atf4"
"1028","Tgfbr1","Ddit3"
"1029","Tgfbr1","Elk1"
"1030","Tgfbr1","Elk4"
"1031","Tgfbr1","Fos"
"1032","Tgfbr1","Mapk11"
"1033","Tgfbr1","Mapk12"
"1034","Tgfbr1","Mapk13"
"1035","Tgfbr1","Mapk14"
"1036","Tgfbr1","Max"
"1037","Tgfbr1","Srf"
"1038","Tgfbr1","Trp53"
"1039","Tgfbr1","Daxx"
"1040","Tgfbr1","Hspb1"
"1041","Tgfbr1","Mef2c"
"1042","Tgfbr1","Rps6ka5"
"1043","Tgfbr2","Atf2"
"1044","Tgfbr2","Atf4"
"1045","Tgfbr2","Ddit3"
"1046","Tgfbr2","Elk1"
"1047","Tgfbr2","Elk4"
"1048","Tgfbr2","Fos"
"1049","Tgfbr2","Mapk11"
"1050","Tgfbr2","Mapk12"
"1051","Tgfbr2","Mapk13"
"1052","Tgfbr2","Mapk14"
"1053","Tgfbr2","Max"
"1054","Tgfbr2","Srf"
"1055","Tgfbr2","Trp53"
"1056","Tgfbr2","Daxx"
"1057","Tgfbr2","Hspb1"
"1058","Tgfbr2","Mef2c"
"1059","Tgfbr2","Rps6ka5"
"1060","Kit","Atf4"
"1061","Kit","Elk1"
"1062","Kit","Elk4"
"1063","Kit","Fos"
"1064","Kit","Jun"
"1065","Kit","Jund"
"1066","Kit","Mapk1"
"1067","Kit","Mapk10"
"1068","Kit","Mapk3"
"1069","Kit","Mapk8"
"1070","Kit","Mapk9"
"1071","Kit","Myc"
"1072","Kit","Nfatc1"
"1073","Kit","Nfatc3"
"1074","Kit","Nfkb1"
"1075","Kit","Nfkb2"
"1076","Kit","Rela"
"1077","Kit","Relb"
"1078","Kit","Sos1"
"1079","Kit","Sos2"
"1080","Kit","Srf"
"1081","Kit","Trp53"
"1082","Kit","Ikbkb"
"1083","Kit","Raf1"
"1084","Kit","Ikbkg"
"1085","Kdr","Atf4"
"1086","Kdr","Elk1"
"1087","Kdr","Elk4"
"1088","Kdr","Fos"
"1089","Kdr","Jun"
"1090","Kdr","Jund"
"1091","Kdr","Mapk10"
"1092","Kdr","Mapk8"
"1093","Kdr","Mapk9"
"1094","Kdr","Myc"
"1095","Kdr","Nfatc1"
"1096","Kdr","Nfatc3"
"1097","Kdr","Nfkb1"
"1098","Kdr","Nfkb2"
"1099","Kdr","Rela"
"1100","Kdr","Relb"
"1101","Kdr","Srf"
"1102","Kdr","Trp53"
"1103","Kdr","Ikbkb"
"1104","Kdr","Ikbkg"
"1105","Flt4","Atf4"
"1106","Flt4","Elk1"
"1107","Flt4","Elk4"
"1108","Flt4","Fos"
"1109","Flt4","Jun"
"1110","Flt4","Jund"
"1111","Flt4","Mapk1"
"1112","Flt4","Mapk10"
"1113","Flt4","Mapk3"
"1114","Flt4","Mapk8"
"1115","Flt4","Mapk9"
"1116","Flt4","Myc"
"1117","Flt4","Nfatc1"
"1118","Flt4","Nfatc3"
"1119","Flt4","Nfkb1"
"1120","Flt4","Nfkb2"
"1121","Flt4","Rela"
"1122","Flt4","Relb"
"1123","Flt4","Sos1"
"1124","Flt4","Sos2"
"1125","Flt4","Srf"
"1126","Flt4","Trp53"
"1127","Flt4","Ikbkb"
"1128","Flt4","Raf1"
"1129","Flt4","Ikbkg"
"1130","Csf1r","Atf4"
"1131","Csf1r","Elk1"
"1132","Csf1r","Elk4"
"1133","Csf1r","Fos"
"1134","Csf1r","Jun"
"1135","Csf1r","Jund"
"1136","Csf1r","Mapk1"
"1137","Csf1r","Mapk10"
"1138","Csf1r","Mapk3"
"1139","Csf1r","Mapk8"
"1140","Csf1r","Mapk9"
"1141","Csf1r","Myc"
"1142","Csf1r","Nfatc1"
"1143","Csf1r","Nfatc3"
"1144","Csf1r","Nfkb1"
"1145","Csf1r","Nfkb2"
"1146","Csf1r","Rela"
"1147","Csf1r","Relb"
"1148","Csf1r","Sos1"
"1149","Csf1r","Sos2"
"1150","Csf1r","Srf"
"1151","Csf1r","Trp53"
"1152","Csf1r","Ikbkb"
"1153","Csf1r","Raf1"
"1154","Csf1r","Ikbkg"
"1155","Ntrk1","Atf4"
"1156","Ntrk1","Elk1"
"1157","Ntrk1","Elk4"
"1158","Ntrk1","Fos"
"1159","Ntrk1","Jun"
"1160","Ntrk1","Jund"
"1161","Ntrk1","Mapk1"
"1162","Ntrk1","Mapk10"
"1163","Ntrk1","Mapk3"
"1164","Ntrk1","Mapk8"
"1165","Ntrk1","Mapk9"
"1166","Ntrk1","Myc"
"1167","Ntrk1","Nfatc1"
"1168","Ntrk1","Nfatc3"
"1169","Ntrk1","Nfkb1"
"1170","Ntrk1","Nfkb2"
"1171","Ntrk1","Rela"
"1172","Ntrk1","Relb"
"1173","Ntrk1","Sos1"
"1174","Ntrk1","Sos2"
"1175","Ntrk1","Srf"
"1176","Ntrk1","Trp53"
"1177","Ntrk1","Ikbkb"
"1178","Ntrk1","Raf1"
"1179","Ntrk1","Ikbkg"
"1180","Met","Atf4"
"1181","Met","Elk1"
"1182","Met","Elk4"
"1183","Met","Fos"
"1184","Met","Jun"
"1185","Met","Jund"
"1186","Met","Mapk10"
"1187","Met","Mapk8"
"1188","Met","Mapk9"
"1189","Met","Myc"
"1190","Met","Nfatc1"
"1191","Met","Nfatc3"
"1192","Met","Nfkb1"
"1193","Met","Nfkb2"
"1194","Met","Rela"
"1195","Met","Relb"
"1196","Met","Srf"
"1197","Met","Trp53"
"1198","Met","Ikbkb"
"1199","Met","Ikbkg"
"1200","Epha2","Atf4"
"1201","Epha2","Elk1"
"1202","Epha2","Elk4"
"1203","Epha2","Fos"
"1204","Epha2","Jun"
"1205","Epha2","Jund"
"1206","Epha2","Mapk1"
"1207","Epha2","Mapk10"
"1208","Epha2","Mapk3"
"1209","Epha2","Mapk8"
"1210","Epha2","Mapk9"
"1211","Epha2","Myc"
"1212","Epha2","Nfatc1"
"1213","Epha2","Nfatc3"
"1214","Epha2","Nfkb1"
"1215","Epha2","Nfkb2"
"1216","Epha2","Rela"
"1217","Epha2","Relb"
"1218","Epha2","Sos1"
"1219","Epha2","Sos2"
"1220","Epha2","Srf"
"1221","Epha2","Trp53"
"1222","Epha2","Ikbkb"
"1223","Epha2","Raf1"
"1224","Epha2","Ikbkg"
"1225","Tnfrsf1a","Atf2"
"1226","Tnfrsf1a","Atf4"
"1227","Tnfrsf1a","Ddit3"
"1228","Tnfrsf1a","Elk1"
"1229","Tnfrsf1a","Elk4"
"1230","Tnfrsf1a","Fos"
"1231","Tnfrsf1a","Jun"
"1232","Tnfrsf1a","Jund"
"1233","Tnfrsf1a","Mapk1"
"1234","Tnfrsf1a","Mapk10"
"1235","Tnfrsf1a","Mapk11"
"1236","Tnfrsf1a","Mapk12"
"1237","Tnfrsf1a","Mapk13"
"1238","Tnfrsf1a","Mapk14"
"1239","Tnfrsf1a","Mapk3"
"1240","Tnfrsf1a","Mapk8"
"1241","Tnfrsf1a","Mapk9"
"1242","Tnfrsf1a","Max"
"1243","Tnfrsf1a","Myc"
"1244","Tnfrsf1a","Nfatc1"
"1245","Tnfrsf1a","Nfatc3"
"1246","Tnfrsf1a","Nfkb1"
"1247","Tnfrsf1a","Nfkb2"
"1248","Tnfrsf1a","Rela"
"1249","Tnfrsf1a","Relb"
"1250","Tnfrsf1a","Srf"
"1251","Tnfrsf1a","Trp53"
"1252","Tnfrsf1a","Hspb1"
"1253","Tnfrsf1a","Ikbkb"
"1254","Tnfrsf1a","Map3k7"
"1255","Tnfrsf1a","Mef2c"
"1256","Tnfrsf1a","Rps6ka5"
"1257","Tnfrsf1a","Ikbkg"
"1258","Fgfr1","Atf4"
"1259","Fgfr1","Elk1"
"1260","Fgfr1","Elk4"
"1261","Fgfr1","Fos"
"1262","Fgfr1","Jun"
"1263","Fgfr1","Jund"
"1264","Fgfr1","Mapk1"
"1265","Fgfr1","Mapk10"
"1266","Fgfr1","Mapk3"
"1267","Fgfr1","Mapk8"
"1268","Fgfr1","Mapk9"
"1269","Fgfr1","Myc"
"1270","Fgfr1","Nfatc1"
"1271","Fgfr1","Nfatc3"
"1272","Fgfr1","Nfkb1"
"1273","Fgfr1","Nfkb2"
"1274","Fgfr1","Rela"
"1275","Fgfr1","Relb"
"1276","Fgfr1","Sos1"
"1277","Fgfr1","Sos2"
"1278","Fgfr1","Srf"
"1279","Fgfr1","Trp53"
"1280","Fgfr1","Ikbkb"
"1281","Fgfr1","Raf1"
"1282","Fgfr1","Ikbkg"
"1283","Fgfr2","Atf4"
"1284","Fgfr2","Elk1"
"1285","Fgfr2","Elk4"
"1286","Fgfr2","Fos"
"1287","Fgfr2","Jun"
"1288","Fgfr2","Jund"
"1289","Fgfr2","Mapk10"
"1290","Fgfr2","Mapk8"
"1291","Fgfr2","Mapk9"
"1292","Fgfr2","Myc"
"1293","Fgfr2","Nfatc1"
"1294","Fgfr2","Nfatc3"
"1295","Fgfr2","Nfkb1"
"1296","Fgfr2","Nfkb2"
"1297","Fgfr2","Rela"
"1298","Fgfr2","Relb"
"1299","Fgfr2","Srf"
"1300","Fgfr2","Trp53"
"1301","Fgfr2","Ikbkb"
"1302","Fgfr2","Ikbkg"
"1303","Fgfr3","Atf4"
"1304","Fgfr3","Elk1"
"1305","Fgfr3","Elk4"
"1306","Fgfr3","Fos"
"1307","Fgfr3","Jun"
"1308","Fgfr3","Jund"
"1309","Fgfr3","Mapk10"
"1310","Fgfr3","Mapk8"
"1311","Fgfr3","Mapk9"
"1312","Fgfr3","Myc"
"1313","Fgfr3","Nfatc1"
"1314","Fgfr3","Nfatc3"
"1315","Fgfr3","Nfkb1"
"1316","Fgfr3","Nfkb2"
"1317","Fgfr3","Rela"
"1318","Fgfr3","Relb"
"1319","Fgfr3","Srf"
"1320","Fgfr3","Trp53"
"1321","Fgfr3","Ikbkb"
"1322","Fgfr3","Ikbkg"
"1323","Fgfr4","Atf4"
"1324","Fgfr4","Elk1"
"1325","Fgfr4","Elk4"
"1326","Fgfr4","Fos"
"1327","Fgfr4","Jun"
"1328","Fgfr4","Jund"
"1329","Fgfr4","Mapk1"
"1330","Fgfr4","Mapk10"
"1331","Fgfr4","Mapk3"
"1332","Fgfr4","Mapk8"
"1333","Fgfr4","Mapk9"
"1334","Fgfr4","Myc"
"1335","Fgfr4","Nfatc1"
"1336","Fgfr4","Nfatc3"
"1337","Fgfr4","Nfkb1"
"1338","Fgfr4","Nfkb2"
"1339","Fgfr4","Rela"
"1340","Fgfr4","Relb"
"1341","Fgfr4","Sos1"
"1342","Fgfr4","Sos2"
"1343","Fgfr4","Srf"
"1344","Fgfr4","Trp53"
"1345","Fgfr4","Ikbkb"
"1346","Fgfr4","Raf1"
"1347","Fgfr4","Ikbkg"
"1348","Flt3","Atf4"
"1349","Flt3","Elk1"
"1350","Flt3","Elk4"
"1351","Flt3","Fos"
"1352","Flt3","Jun"
"1353","Flt3","Jund"
"1354","Flt3","Mapk1"
"1355","Flt3","Mapk10"
"1356","Flt3","Mapk3"
"1357","Flt3","Mapk8"
"1358","Flt3","Mapk9"
"1359","Flt3","Myc"
"1360","Flt3","Nfatc1"
"1361","Flt3","Nfatc3"
"1362","Flt3","Nfkb1"
"1363","Flt3","Nfkb2"
"1364","Flt3","Rela"
"1365","Flt3","Relb"
"1366","Flt3","Sos1"
"1367","Flt3","Sos2"
"1368","Flt3","Srf"
"1369","Flt3","Trp53"
"1370","Flt3","Ikbkb"
"1371","Flt3","Raf1"
"1372","Flt3","Ikbkg"
"1373","Traf2","Atf2"
"1374","Traf2","Atf4"
"1375","Traf2","Ddit3"
"1376","Traf2","Elk1"
"1377","Traf2","Elk4"
"1378","Traf2","Fos"
"1379","Traf2","Jun"
"1380","Traf2","Jund"
"1381","Traf2","Mapk1"
"1382","Traf2","Mapk10"
"1383","Traf2","Mapk11"
"1384","Traf2","Mapk12"
"1385","Traf2","Mapk13"
"1386","Traf2","Mapk14"
"1387","Traf2","Mapk3"
"1388","Traf2","Mapk8"
"1389","Traf2","Mapk9"
"1390","Traf2","Max"
"1391","Traf2","Myc"
"1392","Traf2","Nfatc1"
"1393","Traf2","Nfatc3"
"1394","Traf2","Nfkb1"
"1395","Traf2","Nfkb2"
"1396","Traf2","Rela"
"1397","Traf2","Relb"
"1398","Traf2","Srf"
"1399","Traf2","Trp53"
"1400","Traf2","Hspb1"
"1401","Traf2","Ikbkb"
"1402","Traf2","Map3k7"
"1403","Traf2","Mef2c"
"1404","Traf2","Rps6ka5"
"1405","Traf2","Ikbkg"
"1406","Il1r1","Atf2"
"1407","Il1r1","Atf4"
"1408","Il1r1","Ddit3"
"1409","Il1r1","Elk1"
"1410","Il1r1","Elk4"
"1411","Il1r1","Fos"
"1412","Il1r1","Mapk11"
"1413","Il1r1","Mapk12"
"1414","Il1r1","Mapk13"
"1415","Il1r1","Mapk14"
"1416","Il1r1","Max"
"1417","Il1r1","Myd88"
"1418","Il1r1","Nfkb1"
"1419","Il1r1","Nfkb2"
"1420","Il1r1","Rela"
"1421","Il1r1","Relb"
"1422","Il1r1","Srf"
"1423","Il1r1","Trp53"
"1424","Il1r1","Hspb1"
"1425","Il1r1","Ikbkb"
"1426","Il1r1","Map3k7"
"1427","Il1r1","Mef2c"
"1428","Il1r1","Rps6ka5"
"1429","Il1r1","Ikbkg"
"1430","Il1rap","Atf2"
"1431","Il1rap","Atf4"
"1432","Il1rap","Ddit3"
"1433","Il1rap","Elk1"
"1434","Il1rap","Elk4"
"1435","Il1rap","Fos"
"1436","Il1rap","Mapk11"
"1437","Il1rap","Mapk12"
"1438","Il1rap","Mapk13"
"1439","Il1rap","Mapk14"
"1440","Il1rap","Max"
"1441","Il1rap","Myd88"
"1442","Il1rap","Nfkb1"
"1443","Il1rap","Nfkb2"
"1444","Il1rap","Rela"
"1445","Il1rap","Relb"
"1446","Il1rap","Srf"
"1447","Il1rap","Trp53"
"1448","Il1rap","Hspb1"
"1449","Il1rap","Ikbkb"
"1450","Il1rap","Map3k7"
"1451","Il1rap","Mef2c"
"1452","Il1rap","Rps6ka5"
"1453","Il1rap","Ikbkg"
"1454","Pdgfrb","Atf4"
"1455","Pdgfrb","Elk1"
"1456","Pdgfrb","Elk4"
"1457","Pdgfrb","Fos"
"1458","Pdgfrb","Jun"
"1459","Pdgfrb","Jund"
"1460","Pdgfrb","Mapk10"
"1461","Pdgfrb","Mapk8"
"1462","Pdgfrb","Mapk9"
"1463","Pdgfrb","Myc"
"1464","Pdgfrb","Nfatc1"
"1465","Pdgfrb","Nfatc3"
"1466","Pdgfrb","Nfkb1"
"1467","Pdgfrb","Nfkb2"
"1468","Pdgfrb","Rela"
"1469","Pdgfrb","Relb"
"1470","Pdgfrb","Srf"
"1471","Pdgfrb","Trp53"
"1472","Pdgfrb","Ikbkb"
"1473","Pdgfrb","Ikbkg"
"1474","Pdgfra","Atf4"
"1475","Pdgfra","Elk1"
"1476","Pdgfra","Elk4"
"1477","Pdgfra","Fos"
"1478","Pdgfra","Jun"
"1479","Pdgfra","Jund"
"1480","Pdgfra","Mapk10"
"1481","Pdgfra","Mapk8"
"1482","Pdgfra","Mapk9"
"1483","Pdgfra","Myc"
"1484","Pdgfra","Nfatc1"
"1485","Pdgfra","Nfatc3"
"1486","Pdgfra","Nfkb1"
"1487","Pdgfra","Nfkb2"
"1488","Pdgfra","Rela"
"1489","Pdgfra","Relb"
"1490","Pdgfra","Srf"
"1491","Pdgfra","Trp53"
"1492","Pdgfra","Ikbkb"
"1493","Pdgfra","Ikbkg"
"1494","Flt1","Atf4"
"1495","Flt1","Elk1"
"1496","Flt1","Elk4"
"1497","Flt1","Fos"
"1498","Flt1","Jun"
"1499","Flt1","Jund"
"1500","Flt1","Mapk1"
"1501","Flt1","Mapk10"
"1502","Flt1","Mapk3"
"1503","Flt1","Mapk8"
"1504","Flt1","Mapk9"
"1505","Flt1","Myc"
"1506","Flt1","Nfatc1"
"1507","Flt1","Nfatc3"
"1508","Flt1","Nfkb1"
"1509","Flt1","Nfkb2"
"1510","Flt1","Rela"
"1511","Flt1","Relb"
"1512","Flt1","Sos1"
"1513","Flt1","Sos2"
"1514","Flt1","Srf"
"1515","Flt1","Trp53"
"1516","Flt1","Ikbkb"
"1517","Flt1","Raf1"
"1518","Flt1","Ikbkg"
"1519","Casp3","Atf4"
"1520","Casp3","Elk1"
"1521","Casp3","Elk4"
"1522","Casp3","Fos"
"1523","Casp3","Jun"
"1524","Casp3","Jund"
"1525","Casp3","Mapk1"
"1526","Casp3","Mapk10"
"1527","Casp3","Mapk3"
"1528","Casp3","Mapk8"
"1529","Casp3","Mapk9"
"1530","Casp3","Myc"
"1531","Casp3","Nfatc1"
"1532","Casp3","Nfatc3"
"1533","Casp3","Nfkb1"
"1534","Casp3","Nfkb2"
"1535","Casp3","Rela"
"1536","Casp3","Relb"
"1537","Casp3","Srf"
"1538","Casp3","Trp53"
"1539","Casp3","Ikbkb"
"1540","Casp3","Ikbkg"
"1541","Chuk","Nfkb2"
"1542","Chuk","Relb"
"1543","Ikbkb","Nfkb2"
"1544","Ikbkb","Relb"
"1545","Mknk1","Atf4"
"1546","Mapk14","Atf2"
"1547","Mapk14","Atf4"
"1548","Mapk14","Ddit3"
"1549","Mapk14","Elk1"
"1550","Mapk14","Elk4"
"1551","Mapk14","Max"
"1552","Mapk14","Srf"
"1553","Mapk14","Trp53"
"1554","Mapk14","Hspb1"
"1555","Mapk14","Mef2c"
"1556","Mapk14","Rps6ka5"
"1557","Raf1","Atf4"
"1558","Raf1","Elk1"
"1559","Raf1","Elk4"
"1560","Raf1","Myc"
"1561","Raf1","Srf"
"1562","Hspa8","Atf4"
"1563","Hspa8","Elk1"
"1564","Hspa8","Elk4"
"1565","Hspa8","Fos"
"1566","Hspa8","Jun"
"1567","Hspa8","Jund"
"1568","Hspa8","Mapk1"
"1569","Hspa8","Mapk10"
"1570","Hspa8","Mapk3"
"1571","Hspa8","Mapk8"
"1572","Hspa8","Mapk9"
"1573","Hspa8","Myc"
"1574","Hspa8","Nfatc1"
"1575","Hspa8","Nfatc3"
"1576","Hspa8","Nfkb1"
"1577","Hspa8","Nfkb2"
"1578","Hspa8","Rela"
"1579","Hspa8","Relb"
"1580","Hspa8","Srf"
"1581","Hspa8","Trp53"
"1582","Hspa8","Ikbkb"
"1583","Hspa8","Ikbkg"
"1584","Prkca","Atf4"
"1585","Prkca","Elk1"
"1586","Prkca","Elk4"
"1587","Prkca","Fos"
"1588","Prkca","Jun"
"1589","Prkca","Jund"
"1590","Prkca","Mapk10"
"1591","Prkca","Mapk8"
"1592","Prkca","Mapk9"
"1593","Prkca","Myc"
"1594","Prkca","Nfatc1"
"1595","Prkca","Nfatc3"
"1596","Prkca","Nfkb1"
"1597","Prkca","Nfkb2"
"1598","Prkca","Rela"
"1599","Prkca","Relb"
"1600","Prkca","Srf"
"1601","Prkca","Trp53"
"1602","Prkca","Ikbkb"
"1603","Prkca","Ikbkg"
"1604","Prkcb","Atf4"
"1605","Prkcb","Elk1"
"1606","Prkcb","Elk4"
"1607","Prkcb","Fos"
"1608","Prkcb","Jun"
"1609","Prkcb","Jund"
"1610","Prkcb","Mapk10"
"1611","Prkcb","Mapk8"
"1612","Prkcb","Mapk9"
"1613","Prkcb","Myc"
"1614","Prkcb","Nfatc1"
"1615","Prkcb","Nfatc3"
"1616","Prkcb","Nfkb1"
"1617","Prkcb","Nfkb2"
"1618","Prkcb","Rela"
"1619","Prkcb","Relb"
"1620","Prkcb","Srf"
"1621","Prkcb","Trp53"
"1622","Prkcb","Ikbkb"
"1623","Prkcb","Ikbkg"
"1624","Prkcg","Atf4"
"1625","Prkcg","Elk1"
"1626","Prkcg","Elk4"
"1627","Prkcg","Fos"
"1628","Prkcg","Jun"
"1629","Prkcg","Jund"
"1630","Prkcg","Mapk10"
"1631","Prkcg","Mapk8"
"1632","Prkcg","Mapk9"
"1633","Prkcg","Myc"
"1634","Prkcg","Nfatc1"
"1635","Prkcg","Nfatc3"
"1636","Prkcg","Nfkb1"
"1637","Prkcg","Nfkb2"
"1638","Prkcg","Rela"
"1639","Prkcg","Relb"
"1640","Prkcg","Srf"
"1641","Prkcg","Trp53"
"1642","Prkcg","Ikbkb"
"1643","Prkcg","Ikbkg"
"1644","Vegfa","Atf4"
"1645","Vegfa","Elk1"
"1646","Vegfa","Elk4"
"1647","Vegfa","Fos"
"1648","Vegfa","Jun"
"1649","Vegfa","Jund"
"1650","Vegfa","Mapk10"
"1651","Vegfa","Mapk8"
"1652","Vegfa","Mapk9"
"1653","Vegfa","Myc"
"1654","Vegfa","Nfatc1"
"1655","Vegfa","Nfatc3"
"1656","Vegfa","Nfkb1"
"1657","Vegfa","Nfkb2"
"1658","Vegfa","Rela"
"1659","Vegfa","Relb"
"1660","Vegfa","Srf"
"1661","Vegfa","Trp53"
"1662","Vegfa","Ikbkb"
"1663","Vegfa","Ikbkg"
"1664","Tgfbr1,Tgfbr2","Atf2"
"1665","Tgfbr1,Tgfbr2","Atf4"
"1666","Tgfbr1,Tgfbr2","Ddit3"
"1667","Tgfbr1,Tgfbr2","Elk1"
"1668","Tgfbr1,Tgfbr2","Elk4"
"1669","Tgfbr1,Tgfbr2","Fos"
"1670","Tgfbr1,Tgfbr2","Mapk11"
"1671","Tgfbr1,Tgfbr2","Mapk12"
"1672","Tgfbr1,Tgfbr2","Mapk13"
"1673","Tgfbr1,Tgfbr2","Mapk14"
"1674","Tgfbr1,Tgfbr2","Max"
"1675","Tgfbr1,Tgfbr2","Srf"
"1676","Tgfbr1,Tgfbr2","Trp53"
"1677","Tgfbr1,Tgfbr2","Daxx"
"1678","Tgfbr1,Tgfbr2","Hspb1"
"1679","Tgfbr1,Tgfbr2","Mef2c"
"1680","Tgfbr1,Tgfbr2","Rps6ka5"
"1681","Acvr1b,Tgfbr2","Atf2"
"1682","Acvr1b,Tgfbr2","Atf4"
"1683","Acvr1b,Tgfbr2","Ddit3"
"1684","Acvr1b,Tgfbr2","Elk1"
"1685","Acvr1b,Tgfbr2","Elk4"
"1686","Acvr1b,Tgfbr2","Fos"
"1687","Acvr1b,Tgfbr2","Mapk11"
"1688","Acvr1b,Tgfbr2","Mapk12"
"1689","Acvr1b,Tgfbr2","Mapk13"
"1690","Acvr1b,Tgfbr2","Mapk14"
"1691","Acvr1b,Tgfbr2","Max"
"1692","Acvr1b,Tgfbr2","Srf"
"1693","Acvr1b,Tgfbr2","Trp53"
"1694","Acvr1b,Tgfbr2","Daxx"
"1695","Acvr1b,Tgfbr2","Hspb1"
"1696","Acvr1b,Tgfbr2","Mef2c"
"1697","Acvr1b,Tgfbr2","Rps6ka5"
"1698","Acvr1c,Tgfbr2","Atf2"
"1699","Acvr1c,Tgfbr2","Atf4"
"1700","Acvr1c,Tgfbr2","Ddit3"
"1701","Acvr1c,Tgfbr2","Elk1"
"1702","Acvr1c,Tgfbr2","Elk4"
"1703","Acvr1c,Tgfbr2","Fos"
"1704","Acvr1c,Tgfbr2","Mapk11"
"1705","Acvr1c,Tgfbr2","Mapk12"
"1706","Acvr1c,Tgfbr2","Mapk13"
