"","ligand","receptor","Ligand.receptor.pair","Source","PMID.support","Ligand.HGNC.ID","Ligand.location","Receptor.HGNC.ID","HGNC.L.R","secondary.source."
"2136","TNFSF18","TNFRSF18","TNFSF18 TNFRSF18","Ramilowski_2015_Literature_supported","10037686,10037686, 10074428,","HGNC:11932","plasma membrane","HGNC:11914","HGNC:11932 HGNC:11914","CellphoneDB"
"2137","TNFSF4","TNFRSF4","TNFSF4 TNFRSF4","Ramilowski_2015_Literature_supported","12134113,12134113,","HGNC:11934","plasma membrane","HGNC:11918","HGNC:11934 HGNC:11918","CellphoneDB"
"2138","TNFSF8","TNFRSF8","TNFSF8 TNFRSF8","Ramilowski_2015_Literature_supported","8391931,11754357,","HGNC:11938","plasma membrane","HGNC:11923","HGNC:11938 HGNC:11923","CellphoneDB"
"2139","TNFSF9","TNFRSF9","TNFSF9 TNFRSF9","Ramilowski_2015_Literature_supported","8088337,13130507, 9045669, 8088337,","HGNC:11939","plasma membrane","HGNC:11924","HGNC:11939 HGNC:11924","CellphoneDB"
"2140","TOR2A","ATP5F1B","TOR2A ATP5F1B","Hou et al. 2020 (this publication)","30552345,","HGNC:11996","secreted","HGNC:830","HGNC:11996 HGNC:830",""
"2141","TRH","TRHR","TRH TRHR","Ramilowski_2015_Literature_supported","2175902,15117874, 9794253,","HGNC:12298","secreted","HGNC:12299","HGNC:12298 HGNC:12299",""
"2142","TSHB","TSHR","TSHB TSHR","Ramilowski_2015_Literature_supported","15571461,2558651,","HGNC:12372","secreted","HGNC:12373","HGNC:12372 HGNC:12373",""
"2143","TSLP","CRLF2","TSLP CRLF2","Hou et al. 2020 (this publication)","26198769, 22915648,","HGNC:30743","secreted","HGNC:14281","HGNC:30743 HGNC:14281",""
"2144","TSLP","IL7R","TSLP IL7R","Ramilowski_2015_Literature_supported","11418668,","HGNC:30743","secreted","HGNC:6024","HGNC:30743 HGNC:6024",""
"2145","UCN","CRHR1","UCN CRHR1","Ramilowski_2015_Literature_supported","11416224,15450949, 11123370, 8612563,8612563, 9423932,","HGNC:12516","secreted","HGNC:2357","HGNC:12516 HGNC:2357",""
"2146","UCN","CRHR2","UCN CRHR2","Ramilowski_2015_Literature_supported","10816663,15450949, 11123370,8612563, 9423932, 11416224,","HGNC:12516","secreted","HGNC:2358","HGNC:12516 HGNC:2358","CellphoneDB"
"2147","UCN2","CRHR1","UCN2 CRHR1","Ramilowski_2015_Literature_supported","15450949,","HGNC:18414","secreted","HGNC:2357","HGNC:18414 HGNC:2357",""
"2148","UCN2","CRHR2","UCN2 CRHR2","Ramilowski_2015_Literature_supported","11329063,15450949,11416224, 11226328,","HGNC:18414","secreted","HGNC:2358","HGNC:18414 HGNC:2358","CellphoneDB"
"2149","UCN2","IL10RB","UCN2 IL10RB","Ramilowski_2015_Literature_supported","11416224,","HGNC:18414","secreted","HGNC:5965","HGNC:18414 HGNC:5965",""
"2150","UCN3","CRHR1","UCN3 CRHR1","Ramilowski_2015_Literature_supported","11416224,","HGNC:17781","secreted","HGNC:2357","HGNC:17781 HGNC:2357",""
"2151","UCN3","CRHR2","UCN3 CRHR2","Ramilowski_2015_Literature_supported","11329063,15450949,11329063, 11416224,","HGNC:17781","secreted","HGNC:2358","HGNC:17781 HGNC:2358","CellphoneDB"
"2152","UCN3","IL10RB","UCN3 IL10RB","Ramilowski_2015_Literature_supported","11416224,","HGNC:17781","secreted","HGNC:5965","HGNC:17781 HGNC:5965",""
"2153","ULBP1","KLRK1","ULBP1 KLRK1","Hou et al. 2020 (this publication)","29651291, 26041808,","HGNC:14893","plasma membrane; secreted","HGNC:18788","HGNC:14893 HGNC:18788",""
"2154","ULBP2","KLRK1","ULBP2 KLRK1","Ramilowski_2015_Literature_supported","10894171, 26041808,","HGNC:14894","plasma membrane; secreted","HGNC:18788","HGNC:14894 HGNC:18788",""
"2155","ULBP3","KLRK1","ULBP3 KLRK1","Hou et al. 2020 (this publication)","11239445, 29651291, 26041808,","HGNC:14895","plasma membrane","HGNC:18788","HGNC:14895 HGNC:18788",""
"2156","UTS2","UTS2R","UTS2 UTS2R","Ramilowski_2015_Literature_supported","10499587, 15109617,11976263, 12238917, 15852036,10581185,","HGNC:12636","secreted","HGNC:4468","HGNC:12636 HGNC:4468","CellphoneDB"
"2157","UTS2B","UTS2R","UTS2B UTS2R","Ramilowski_2015_Literature_supported","14550283, 11015293,14550283,","HGNC:30894","secreted","HGNC:4468","HGNC:30894 HGNC:4468","CellphoneDB_flipped"
"2158","VASP","CXCR2","VASP CXCR2","Ramilowski_2015_Literature_supported","19435808,","HGNC:12652","secreted","HGNC:6027","HGNC:12652 HGNC:6027",""
"2159","VCAM1","ITGA4","VCAM1 ITGA4","Ramilowski_2015_Literature_supported","11751331,","HGNC:12663","secreted","HGNC:6140","HGNC:12663 HGNC:6140",""
"2160","VCAM1","ITGA9","VCAM1 ITGA9","Noël et al. 2020 (ICELLNET)","10209034,","HGNC:12663","secreted","HGNC:6145","HGNC:12663 HGNC:6145",""
"2161","VCAM1","ITGAD","VCAM1 ITGAD","Ramilowski_2015_Literature_supported","10438935,10438935,","HGNC:12663","secreted","HGNC:6146","HGNC:12663 HGNC:6146",""
"2162","VCAM1","ITGB1","VCAM1 ITGB1","Ramilowski_2015_Literature_supported","11751331,12097820, 19057841,","HGNC:12663","secreted","HGNC:6153","HGNC:12663 HGNC:6153",""
"2163","VCAM1","ITGB2","VCAM1 ITGB2","Ramilowski_2015_Literature_supported","10438935,","HGNC:12663","secreted","HGNC:6155","HGNC:12663 HGNC:6155",""
"2164","VCAM1","ITGB7","VCAM1 ITGB7","Ramilowski_2015_Literature_supported","12682249,","HGNC:12663","secreted","HGNC:6162","HGNC:12663 HGNC:6162",""
"2165","VCAN","CD44","VCAN CD44","Ramilowski_2015_Literature_supported","10950950,","HGNC:2464","secreted","HGNC:1681","HGNC:2464 HGNC:1681",""
"2166","VCAN","EGFR","VCAN EGFR","Ramilowski_2015_Literature_supported","16045811,","HGNC:2464","secreted","HGNC:3236","HGNC:2464 HGNC:3236",""
"2167","VCAN","ITGB1","VCAN ITGB1","Ramilowski_2015_Literature_supported","11805102,","HGNC:2464","secreted","HGNC:6153","HGNC:2464 HGNC:6153",""
"2168","VCAN","SELP","VCAN SELP","Ramilowski_2015_Literature_supported","10950950,","HGNC:2464","secreted","HGNC:10721","HGNC:2464 HGNC:10721",""
"2169","VCAN","TLR2","VCAN TLR2","Ramilowski_2015_Literature_supported","19122641,","HGNC:2464","secreted","HGNC:11848","HGNC:2464 HGNC:11848",""
"2170","VEGFA","FLT1","VEGFA FLT1","Ramilowski_2015_Literature_supported","8621427, 15637071,8621427, 17051153, 9393862,","HGNC:12680","secreted","HGNC:3763","HGNC:12680 HGNC:3763","CellphoneDB_flipped"
"2171","VEGFA","GPC1","VEGFA GPC1","Ramilowski_2015_Literature_supported","10196157,","HGNC:12680","secreted","HGNC:4449","HGNC:12680 HGNC:4449",""
"2172","VEGFA","KDR","VEGFA KDR","Ramilowski_2015_Literature_supported","8621427, 15637071,8621427, 17318185,","HGNC:12680","secreted","HGNC:6307","HGNC:12680 HGNC:6307","CellphoneDB_flipped"
"2173","VEGFA","NRP1","VEGFA NRP1","Ramilowski_2015_Literature_supported","11986311, 15637071,11986311, 10409677, 9529250, 17222790, 16763549,","HGNC:12680","secreted","HGNC:8004","HGNC:12680 HGNC:8004","CellphoneDB_flipped"
"2174","VEGFA","NRP2","VEGFA NRP2","Ramilowski_2015_Literature_supported","10748121,","HGNC:12680","secreted","HGNC:8005","HGNC:12680 HGNC:8005","CellphoneDB_flipped"
"2175","VEGFB","FLT1","VEGFB FLT1","Ramilowski_2015_Literature_supported","97517301,9751730,","HGNC:12681","secreted","HGNC:3763","HGNC:12681 HGNC:3763","CellphoneDB_flipped"
"2176","VEGFB","NRP1","VEGFB NRP1","Ramilowski_2015_Literature_supported","409677,10409677,","HGNC:12681","secreted","HGNC:8004","HGNC:12681 HGNC:8004","CellphoneDB_flipped"
"2177","VEGFC","FLT4","VEGFC FLT4","Ramilowski_2015_Literature_supported","12881528,8700872, 16530705,","HGNC:12682","secreted","HGNC:3767","HGNC:12682 HGNC:3767","CellphoneDB"
"2178","VEGFC","KDR","VEGFC KDR","Ramilowski_2015_Literature_supported","8612600, 11332691,11332691,","HGNC:12682","secreted","HGNC:6307","HGNC:12682 HGNC:6307","CellphoneDB_flipped"
"2179","VEGFC","NRP2","VEGFC NRP2","Ramilowski_2015_Literature_supported","8612600,","HGNC:12682","secreted","HGNC:8005","HGNC:12682 HGNC:8005",""
"2180","VEGFC","VIPR2","VEGFC VIPR2","Ramilowski_2015_Literature_supported","12881528,","HGNC:12682","secreted","HGNC:12695","HGNC:12682 HGNC:12695",""
"2181","VEGFD","FLT4","VEGFD FLT4","Ramilowski_2015_Literature_supported","9435229, 9435229, 21148085,","HGNC:3708","secreted","HGNC:3767","HGNC:3708 HGNC:3767","CellphoneDB"
"2182","VEGFD","ITGA9","VEGFD ITGA9","Ramilowski_2015_Literature_supported","15590642,","HGNC:3708","secreted","HGNC:6145","HGNC:3708 HGNC:6145",""
"2183","VEGFD","KDR","VEGFD KDR","Ramilowski_2015_Literature_supported","9435229,9435229,","HGNC:3708","secreted","HGNC:6307","HGNC:3708 HGNC:6307","CellphoneDB_flipped"
"2184","VEGFD","NRP2","VEGFD NRP2","Ramilowski_2015_Literature_supported","16816121, 9435229,","HGNC:3708","secreted","HGNC:8005","HGNC:3708 HGNC:8005",""
"2185","VIM","CD44","VIM CD44","Ramilowski_2015_Literature_supported","22216242,","HGNC:12692","secreted","HGNC:1681","HGNC:12692 HGNC:1681",""
"2186","VIP","ADCYAP1R1","VIP ADCYAP1R1","Ramilowski_2015_Literature_supported","10583729, 16930633, 11931347,","HGNC:12693","secreted","HGNC:242","HGNC:12693 HGNC:242",""
"2187","VIP","SCTR","VIP SCTR","Ramilowski_2015_Literature_supported","1646711,","HGNC:12693","secreted","HGNC:10608","HGNC:12693 HGNC:10608",""
"2188","VIP","VIPR1","VIP VIPR1","Ramilowski_2015_Literature_supported","11027527,8791009, 8074647, 16930633, 9928018, 9437714, 10801840, 10570056, 8390245, 11931347, 9726637, 9152366, 9454823,15247290, 807467, 11027527,","HGNC:12693","secreted","HGNC:12694","HGNC:12693 HGNC:12694","CellphoneDB"
"2189","VIP","VIPR2","VIP VIPR2","Ramilowski_2015_Literature_supported","12220741,16930633, 10801840, 9454823, 9928018, 10570056, 11931347, 9437714, 9152366, 9726637,8146174, 9454823, 10801840,","HGNC:12693","secreted","HGNC:12695","HGNC:12693 HGNC:12695",""
"2190","VTN","ITGA5","VTN ITGA5","Ramilowski_2015_Literature_supported","11331280,","HGNC:12724","secreted","HGNC:6141","HGNC:12724 HGNC:6141",""
"2191","VTN","ITGA8","VTN ITGA8","Ramilowski_2015_Literature_supported","7559467,","HGNC:12724","secreted","HGNC:6144","HGNC:12724 HGNC:6144",""
"2192","VTN","ITGAV","VTN ITGAV","Ramilowski_2015_Literature_supported","23154389,","HGNC:12724","secreted","HGNC:6150","HGNC:12724 HGNC:6150",""
"2193","VTN","ITGB3","VTN ITGB3","Ramilowski_2015_Literature_supported","11331280,16195248,","HGNC:12724","secreted","HGNC:6156","HGNC:12724 HGNC:6156",""
"2194","VTN","ITGB6","VTN ITGB6","Ramilowski_2015_Literature_supported","8120056,","HGNC:12724","secreted","HGNC:6161","HGNC:12724 HGNC:6161",""
"2195","VTN","ITGB8","VTN ITGB8","Ramilowski_2015_Literature_supported","11156415,","HGNC:12724","secreted","HGNC:6163","HGNC:12724 HGNC:6163",""
"2196","VTN","PLAUR","VTN PLAUR","Ramilowski_2015_Literature_supported","8830783,","HGNC:12724","secreted","HGNC:9053","HGNC:12724 HGNC:9053",""
"2197","VTN","PVR","VTN PVR","Ramilowski_2015_Literature_supported","11437656,","HGNC:12724","secreted","HGNC:9705","HGNC:12724 HGNC:9705",""
"2198","VTN","TNFRSF11B","VTN TNFRSF11B","Ramilowski_2015_Literature_supported","15799029,","HGNC:12724","secreted","HGNC:11909","HGNC:12724 HGNC:11909",""
"2199","VWF","GP1BA","VWF GP1BA","Ramilowski_2015_Literature_supported","12183630, 12087105, 6336654,","HGNC:12726","secreted","HGNC:4439","HGNC:12726 HGNC:4439",""
"2200","VWF","ITGA2B","VWF ITGA2B","Ramilowski_2015_Literature_supported","1737795,","HGNC:12726","secreted","HGNC:6138","HGNC:12726 HGNC:6138",""
"2201","VWF","TNFRSF11B","VWF TNFRSF11B","Ramilowski_2015_Literature_supported","15799029,","HGNC:12726","secreted","HGNC:11909","HGNC:12726 HGNC:11909",""
"2202","WNT1","FZD1","WNT1 FZD1","Efremova et al. 2020 (CellphoneDB)","24032637,","HGNC:12774","secreted","HGNC:4038","HGNC:12774 HGNC:4038","Ramilowski_2015_Putative"
"2203","WNT1","FZD10","WNT1 FZD10","Hou et al. 2020 (this publication)","24599775,","HGNC:12774","secreted","HGNC:4039","HGNC:12774 HGNC:4039",""
"2204","WNT1","FZD2","WNT1 FZD2","Hou et al. 2020 (this publication)","28733458,","HGNC:12774","secreted","HGNC:4040","HGNC:12774 HGNC:4040",""
"2205","WNT1","FZD3","WNT1 FZD3","Ramilowski_2015_Literature_supported","14642436,","HGNC:12774","secreted","HGNC:4041","HGNC:12774 HGNC:4041",""
"2206","WNT1","FZD4","WNT1 FZD4","Hou et al. 2020 (this publication)","28733458,","HGNC:12774","secreted","HGNC:4042","HGNC:12774 HGNC:4042",""
"2207","WNT1","FZD8","WNT1 FZD8","Ramilowski_2015_Literature_supported","15454084,15454084,","HGNC:12774","secreted","HGNC:4046","HGNC:12774 HGNC:4046","CellphoneDB"
"2208","WNT1","FZD9","WNT1 FZD9","Ramilowski_2015_Literature_supported","9147651,9147651,","HGNC:12774","secreted","HGNC:4047","HGNC:12774 HGNC:4047",""
"2209","WNT1","LRP6","WNT1 LRP6","Ramilowski_2015_Literature_supported","11029007, 11448771,","HGNC:12774","secreted","HGNC:6698","HGNC:12774 HGNC:6698",""
"2210","WNT1","ROR2","WNT1 ROR2","Efremova et al. 2020 (CellphoneDB)","15388793, ","HGNC:12774","secreted","HGNC:10257","HGNC:12774 HGNC:10257",""
"2211","WNT1","RYK","WNT1 RYK","Ramilowski_2015_Literature_supported","15454084,15454084,","HGNC:12774","secreted","HGNC:10481","HGNC:12774 HGNC:10481","CellphoneDB_flipped"
"2212","WNT10A","FZD1","WNT10A FZD1","Hou et al. 2020 (this publication)","28733458,","HGNC:13829","secreted","HGNC:4038","HGNC:13829 HGNC:4038",""
"2213","WNT10A","FZD5","WNT10A FZD5","Hou et al. 2020 (this publication)","28733458,","HGNC:13829","secreted","HGNC:4043","HGNC:13829 HGNC:4043",""
"2214","WNT10A","FZD8","WNT10A FZD8","Hou et al. 2020 (this publication)","28733458,","HGNC:13829","secreted","HGNC:4046","HGNC:13829 HGNC:4046",""
"2215","WNT10B","FZD7","WNT10B FZD7","Hou et al. 2020 (this publication)","29979633,","HGNC:12775","secreted","HGNC:4045","HGNC:12775 HGNC:4045",""
"2216","WNT11","FZD7","WNT11 FZD7","Ramilowski_2015_Literature_supported","10862746,","HGNC:12776","secreted","HGNC:4045","HGNC:12776 HGNC:4045",""
"2217","WNT11","FZD8","WNT11 FZD8","Hou et al. 2020 (this publication)","29717114,","HGNC:12776","secreted","HGNC:4046","HGNC:12776 HGNC:4046",""
"2218","WNT16","FZD2","WNT16 FZD2","Hou et al. 2020 (this publication)","26861315,","HGNC:16267","secreted","HGNC:4040","HGNC:16267 HGNC:4040",""
"2219","WNT16","LRP5","WNT16 LRP5","Hou et al. 2020 (this publication)","26861315,","HGNC:16267","secreted","HGNC:6697","HGNC:16267 HGNC:6697",""
"2220","WNT2","FZD1","WNT2 FZD1","Ramilowski_2015_Literature_supported","10557084,","HGNC:12780","secreted","HGNC:4038","HGNC:12780 HGNC:4038",""
"2221","WNT2","FZD2","WNT2 FZD2","Efremova et al. 2020 (CellphoneDB)","24032637,","HGNC:12780","secreted","HGNC:4040","HGNC:12780 HGNC:4040",""
"2222","WNT2","FZD3","WNT2 FZD3","Efremova et al. 2020 (CellphoneDB)","24032637,","HGNC:12780","secreted","HGNC:4041","HGNC:12780 HGNC:4041",""
"2223","WNT2","FZD4","WNT2 FZD4","Efremova et al. 2020 (CellphoneDB)","24032637,","HGNC:12780","secreted","HGNC:4042","HGNC:12780 HGNC:4042",""
"2224","WNT2","FZD5","WNT2 FZD5","Ramilowski_2015_Literature_supported","18302287,","HGNC:12780","secreted","HGNC:4043","HGNC:12780 HGNC:4043",""
"2225","WNT2","FZD7","WNT2 FZD7","Ramilowski_2015_Literature_supported","23815780,","HGNC:12780","secreted","HGNC:4045","HGNC:12780 HGNC:4045",""
"2226","WNT2","FZD8","WNT2 FZD8","Ramilowski_2015_Literature_supported","23815780,","HGNC:12780","secreted","HGNC:4046","HGNC:12780 HGNC:4046",""
"2227","WNT2","FZD9","WNT2 FZD9","Ramilowski_2015_Literature_supported","12138115,","HGNC:12780","secreted","HGNC:4047","HGNC:12780 HGNC:4047","CellphoneDB"
"2228","WNT2B","FZD4","WNT2B FZD4","Efremova et al. 2020 (CellphoneDB)","24032637,","HGNC:12781","secreted","HGNC:4042","HGNC:12781 HGNC:4042",""
"2229","WNT2B","FZD7","WNT2B FZD7","Hou et al. 2020 (this publication)","18567805,","HGNC:12781","secreted","HGNC:4045","HGNC:12781 HGNC:4045",""
"2230","WNT3","FZD1","WNT3 FZD1","Ramilowski_2015_Literature_supported","10557084,","HGNC:12782","secreted","HGNC:4038","HGNC:12782 HGNC:4038",""
"2231","WNT3","FZD7","WNT3 FZD7","Ramilowski_2015_Literature_supported","18313787, 25892522,","HGNC:12782","secreted","HGNC:4045","HGNC:12782 HGNC:4045","CellphoneDB"
"2232","WNT3","FZD8","WNT3 FZD8","Ramilowski_2015_Literature_supported","18528331, 15454084,","HGNC:12782","secreted","HGNC:4046","HGNC:12782 HGNC:4046",""
"2233","WNT3","LRP6","WNT3 LRP6","Ramilowski_2015_Literature_supported","18528331,","HGNC:12782","secreted","HGNC:6698","HGNC:12782 HGNC:6698",""
"2234","WNT3","RYK","WNT3 RYK","Ramilowski_2015_Literature_supported","15454084,","HGNC:12782","secreted","HGNC:10481","HGNC:12782 HGNC:10481",""
"2235","WNT3A","APCDD1","WNT3A APCDD1","Ramilowski_2015_Literature_supported","20393562,","HGNC:15983","secreted","HGNC:15718","HGNC:15983 HGNC:15718",""
"2236","WNT3A","FZD1","WNT3A FZD1","Ramilowski_2015_Literature_supported","10557084,","HGNC:15983","secreted","HGNC:4038","HGNC:15983 HGNC:4038","CellphoneDB_flipped"
"2237","WNT3A","FZD10","WNT3A FZD10","Hou et al. 2020 (this publication)","24599775,","HGNC:15983","secreted","HGNC:4039","HGNC:15983 HGNC:4039",""
"2238","WNT3A","FZD2","WNT3A FZD2","Ramilowski_2015_Literature_supported","18215320, 19910923,","HGNC:15983","secreted","HGNC:4040","HGNC:15983 HGNC:4040","CellphoneDB"
"2239","WNT3A","FZD5","WNT3A FZD5","Ramilowski_2015_Literature_supported","22753465,","HGNC:15983","secreted","HGNC:4043","HGNC:15983 HGNC:4043",""
"2240","WNT3A","FZD6","WNT3A FZD6","Ramilowski_2015_Literature_supported","21665003, 21128903,","HGNC:15983","secreted","HGNC:4044","HGNC:15983 HGNC:4044",""
"2241","WNT3A","FZD7","WNT3A FZD7","Ramilowski_2015_Literature_supported","18215320,","HGNC:15983","secreted","HGNC:4045","HGNC:15983 HGNC:4045",""
"2242","WNT3A","FZD8","WNT3A FZD8","Ramilowski_2015_Literature_supported","22303445,","HGNC:15983","secreted","HGNC:4046","HGNC:15983 HGNC:4046","CellphoneDB"
"2243","WNT3A","LRP1","WNT3A LRP1","Ramilowski_2015_Literature_supported","14739301,","HGNC:15983","secreted","HGNC:6692","HGNC:15983 HGNC:6692",""
"2244","WNT3A","LRP6","WNT3A LRP6","Ramilowski_2015_Literature_supported","14739301, 12897152,","HGNC:15983","secreted","HGNC:6698","HGNC:15983 HGNC:6698",""
"2245","WNT3A","RYK","WNT3A RYK","Ramilowski_2015_Literature_supported","15454084,","HGNC:15983","secreted","HGNC:10481","HGNC:15983 HGNC:10481","CellphoneDB_flipped"
"2246","WNT4","FZD2","WNT4 FZD2","Ramilowski_2015_Literature_supported","12325120,","HGNC:12783","secreted","HGNC:4040","HGNC:12783 HGNC:4040",""
"2247","WNT4","FZD6","WNT4 FZD6","Ramilowski_2015_Literature_supported","15265686,21541287, 15265686,15265686,","HGNC:12783","secreted","HGNC:4044","HGNC:12783 HGNC:4044","CellphoneDB"
"2248","WNT5A","FZD1","WNT5A FZD1","Ramilowski_2015_Literature_supported","10557084,","HGNC:12784","secreted","HGNC:4038","HGNC:12784 HGNC:4038","CellphoneDB_flipped"
"2249","WNT5A","FZD2","WNT5A FZD2","Ramilowski_2015_Literature_supported","9389482, 19910923,","HGNC:12784","secreted","HGNC:4040","HGNC:12784 HGNC:4040","CellphoneDB"
"2250","WNT5A","FZD3","WNT5A FZD3","Efremova et al. 2020 (CellphoneDB)","24032637,","HGNC:12784","secreted","HGNC:4041","HGNC:12784 HGNC:4041",""
"2251","WNT5A","FZD4","WNT5A FZD4","Ramilowski_2015_Literature_supported","10990458,","HGNC:12784","secreted","HGNC:4042","HGNC:12784 HGNC:4042",""
"2252","WNT5A","FZD5","WNT5A FZD5","Ramilowski_2015_Literature_supported","9054360,","HGNC:12784","secreted","HGNC:4043","HGNC:12784 HGNC:4043","CellphoneDB"
"2253","WNT5A","FZD6","WNT5A FZD6","Ramilowski_2015_Literature_supported","21665003,","HGNC:12784","secreted","HGNC:4044","HGNC:12784 HGNC:4044","CellphoneDB"
"2254","WNT5A","FZD7","WNT5A FZD7","Ramilowski_2015_Literature_supported","10990458,","HGNC:12784","secreted","HGNC:4045","HGNC:12784 HGNC:4045",""
"2255","WNT5A","FZD8","WNT5A FZD8","Ramilowski_2015_Literature_supported","21518267,","HGNC:12784","secreted","HGNC:4046","HGNC:12784 HGNC:4046",""
"2256","WNT5A","LRP5","WNT5A LRP5","Ramilowski_2015_Literature_supported","16602827,","HGNC:12784","secreted","HGNC:6697","HGNC:12784 HGNC:6697",""
"2257","WNT5A","MCAM","WNT5A MCAM","Ramilowski_2015_Literature_supported","24335906,","HGNC:12784","secreted","HGNC:6934","HGNC:12784 HGNC:6934",""
"2258","WNT5A","ROR1","WNT5A ROR1","Ramilowski_2015_Literature_supported","18287027,","HGNC:12784","secreted","HGNC:10256","HGNC:12784 HGNC:10256","CellphoneDB_flipped"
"2259","WNT5A","ROR2","WNT5A ROR2","Ramilowski_2015_Literature_supported","12839624,","HGNC:12784","secreted","HGNC:10257","HGNC:12784 HGNC:10257",""
"2260","WNT5A","RYK","WNT5A RYK","Ramilowski_2015_Literature_supported","15598975,","HGNC:12784","secreted","HGNC:10481","HGNC:12784 HGNC:10481",""
"2261","WNT5B","FZD2","WNT5B FZD2","Hou et al. 2020 (this publication)","27036869,","HGNC:16265","secreted","HGNC:4040","HGNC:16265 HGNC:4040",""
"2262","WNT5B","FZD8","WNT5B FZD8","Hou et al. 2020 (this publication)","26849959,","HGNC:16265","secreted","HGNC:4046","HGNC:16265 HGNC:4046",""
"2263","WNT6","FZD7","WNT6 FZD7","Hou et al. 2020 (this publication)","27122540,","HGNC:12785","secreted","HGNC:4045","HGNC:12785 HGNC:4045",""
"2264","WNT7A","FZD1","WNT7A FZD1","Hou et al. 2020 (this publication)","28733458,","HGNC:12786","secreted","HGNC:4038","HGNC:12786 HGNC:4038",""
"2265","WNT7A","FZD10","WNT7A FZD10","Ramilowski_2015_Literature_supported","18567805, 12857724,","HGNC:12786","secreted","HGNC:4039","HGNC:12786 HGNC:4039",""
