"","ligand","receptor"
"3897","Pomc","Mc5r"
"3898","Mcam","Mcam"
"3899","Ntn1","Mcam"
"3900","Wnt5a","Mcam"
"3901","Pmch","Mchr1"
"3902","Mdk","Ncl"
"3903","Mdk","Ptprz1"
"3904","Mdk","Sdc1"
"3905","Mdk","Sdc2"
"3906","Mdk","Sdc4"
"3907","Meltf","Plg"
"3908","Meltf","Tfrc"
"3909","Pmch","Mertk"
"3910","Pros1","Mertk"
"3911","Zp3","Mertk"
"3912","Sema4d","Met"
"3913","Sema5a","Met"
"3914","Mfap2","Notch1"
"3915","Mfap5","Notch1"
"3916","Mfge8","Pdgfrb"
"3917","Mfng","Notch1"
"3918","Mfng","Notch2"
"3919","Mmp12","Plaur"
"3920","Mmp2","Sdc2"
"3921","Mmp9","Tlr4"
"3922","Mmp9","Tlr9"
"3923","Thpo","Mpl"
"3924","Mpz","Mpz"
"3925","Mpz","Mpzl1"
"3926","Mpzl1","Mpzl1"
"3927","Ptprc","Mrc1"
"3928","Plau","Mrc2"
"3929","Penk","Mrgprx1"
"3930","Nrg1","Ms4a4a"
"3931","Vcam1","Msn"
"3932","Mst1","Mst1r"
"3933","Nms","Mtnr1a"
"3934","Nmu","Mtnr1a"
"3935","Npw","Mtnr1a"
"3936","Npy","Mtnr1a"
"3937","Pdyn","Mtnr1a"
"3938","Penk","Mtnr1a"
"3939","Pmch","Mtnr1a"
"3940","Pnoc","Mtnr1a"
"3941","Pomc","Mtnr1a"
"3942","Ppbp","Mtnr1a"
"3943","Pyy","Mtnr1a"
"3944","Rln3","Mtnr1a"
"3945","Sst","Mtnr1a"
"3946","Tff2","Muc6"
"3947","Wnt11","Musk"
"3948","Wnt4","Musk"
"3949","Nampt","Ntrk1"
"3950","Nampt","P2ry6"
"3951","Ncam1","Ncam1"
"3952","Ncam1","Ncam2"
"3953","Ncam1","Ptpra"
"3954","Ncam1","Ptprz1"
"3955","Ncam1","Robo1"
"3956","Ncam1","Robo3"
"3957","Ncan","Sdc3"
"3958","Ptn","Ncl"
"3959","Psen1","Ncstn"
"3960","Nectin1","Nectin1"
"3961","Nectin3","Nectin1"
"3962","Nectin1","Nectin4"
"3963","Psen1","Nectin1"
"3964","Nectin2","Nectin2"
"3965","Nectin3","Nectin2"
"3966","Tigit","Nectin2"
"3967","Nectin3","Nectin3"
"3968","Nectin3","Pvr"
"3969","Tigit","Nectin3"
"3970","Nectin4","Nectin4"
"3971","Papln","Nectin4"
"3972","Nectin4","Tigit"
"3973","Negr1","Negr1"
"3974","Nell2","Robo3"
"3975","Ntn1","Neo1"
"3976","Ntn3","Neo1"
"3977","Rgma","Neo1"
"3978","Rgmb","Neo1"
"3979","Nrg1","Neto2"
"3980","Ngf","Ngfr"
"3981","Ngf","Ntrk1"
"3982","Ngf","Ntrk3"
"3983","Ngf","Sorcs2"
"3984","Ngf","Sorcs3"
"3985","Ngf","Sort1"
"3986","Ngf","Trpv1"
"3987","Ntf3","Ngfr"
"3988","Ntf5","Ngfr"
"3989","Nts","Ngfr"
"3990","Omg","Ngfr"
"3991","Rtn4","Ngfr"
"3992","Ttr","Ngfr"
"3993","Nid1","Ptprf"
"3994","Nlgn1","Nrxn1"
"3995","Nlgn1","Nrxn2"
"3996","Nlgn1","Nrxn3"
"3997","Nlgn2","Nrxn1"
"3998","Nlgn2","Nrxn2"
"3999","Nlgn2","Nrxn3"
"4000","Nlgn3","Nrxn1"
"4001","Nlgn3","Nrxn2"
"4002","Nlgn3","Nrxn3"
"4003","Nmb","Nmbr"
"4004","Nms","Nmur1"
"4005","Nms","Nmur2"
"4006","Nmu","Nmur1"
"4007","Nmu","Nmur2"
"4008","Psen1","Notch1"
"4009","Rbp3","Notch1"
"4010","Reln","Notch1"
"4011","Thbs4","Notch1"
"4012","Tnf","Notch1"
"4013","Wnt4","Notch1"
"4014","Wnt5a","Notch1"
"4015","Psen1","Notch2"
"4016","Psen2","Notch2"
"4017","Psen1","Notch3"
"4018","Scgb3a1","Notch3"
"4019","Thbs2","Notch3"
"4020","Psen1","Notch4"
"4021","Npw","Npbwr1"
"4022","Npff","Npffr1"
"4023","Npff","Npffr2"
"4024","Npvf","Npffr1"
"4025","Npvf","Npffr2"
"4026","Npy","Npffr2"
"4027","Nppa","Npr1"
"4028","Nppa","Npr2"
"4029","Nppa","Npr3"
"4030","Nppc","Npr1"
"4031","Nppc","Npr2"
"4032","Nppc","Npr3"
"4033","Vegfa","Npr1"
"4034","Ostn","Npr3"
"4035","Vip","Npr3"
"4036","Nps","Npsr1"
"4037","Nps","Pth1r"
"4038","Nps","Ramp2"
"4039","Nps","Ramp3"
"4040","Nps","Tshr"
"4041","Nps","Vipr1"
"4042","Nptx1","Nptxr"
"4043","Nptx2","Nptxr"
"4044","Ppy","Npy1r"
"4045","Pyy","Npy1r"
"4046","Ppy","Npy2r"
"4047","Pyy","Npy2r"
"4048","Ppy","Npy4r"
"4049","Pyy","Npy4r"
"4050","Ppy","Npy5r"
"4051","Pyy","Npy5r"
"4052","Ppy","Npy6r"
"4053","Pyy","Npy6r"
"4054","Npy","Npy1r"
"4055","Npy","Npy2r"
"4056","Npy","Npy4r"
"4057","Npy","Npy5r"
"4058","Npy","Npy6r"
"4059","Npy","Pgr15l"
"4060","Npy","Prlhr"
"4061","Sema6d","Nrcam"
"4062","Sema3c","Nrp1,Nrp2"
"4063","Pgf","Nrp1"
"4064","Sema3a","Nrp1,Plxna1"
"4065","Sema3b","Nrp1,Plxna1"
"4066","Sema3c","Nrp1,Plxna1"
"4067","Sema3d","Nrp1,Plxna1"
"4068","Sema4a","Nrp1,Plxna1"
"4069","Sema3a","Nrp1,Plxna2"
"4070","Sema3b","Nrp1,Plxna2"
"4071","Sema3c","Nrp1,Plxna2"
"4072","Sema3d","Nrp1,Plxna2"
"4073","Sema4a","Nrp1,Plxna2"
"4074","Sema3a","Nrp1,Plxna3"
"4075","Sema3b","Nrp1,Plxna3"
"4076","Sema3c","Nrp1,Plxna3"
"4077","Sema3d","Nrp1,Plxna3"
"4078","Sema4a","Nrp1,Plxna3"
"4079","Sema3a","Nrp1,Plxna4"
"4080","Sema3b","Nrp1,Plxna4"
"4081","Sema3c","Nrp1,Plxna4"
"4082","Sema3d","Nrp1,Plxna4"
"4083","Sema4a","Nrp1,Plxna4"
"4084","Ptn","Nrp1"
"4085","Sema3a","Nrp1"
"4086","Sema3e","Nrp1"
"4087","Sema3f","Nrp1"
"4088","Sema4a","Nrp1"
"4089","Vegfa","Nrp1"
"4090","Vegfb","Nrp1"
"4091","Pgf","Nrp2"
"4092","Sema3b","Nrp2,Plxna1"
"4093","Sema3c","Nrp2,Plxna1"
"4094","Sema3d","Nrp2,Plxna1"
"4095","Sema3f","Nrp2,Plxna1"
"4096","Sema3g","Nrp2,Plxna1"
"4097","Sema3b","Nrp2,Plxna2"
"4098","Sema3c","Nrp2,Plxna2"
"4099","Sema3d","Nrp2,Plxna2"
"4100","Sema3f","Nrp2,Plxna2"
"4101","Sema3g","Nrp2,Plxna2"
"4102","Sema3b","Nrp2,Plxna3"
"4103","Sema3c","Nrp2,Plxna3"
"4104","Sema3d","Nrp2,Plxna3"
"4105","Sema3f","Nrp2,Plxna3"
"4106","Sema3g","Nrp2,Plxna3"
"4107","Sema3b","Nrp2,Plxna4"
"4108","Sema3c","Nrp2,Plxna4"
"4109","Sema3d","Nrp2,Plxna4"
"4110","Sema3f","Nrp2,Plxna4"
"4111","Sema3g","Nrp2,Plxna4"
"4112","Sema3a","Nrp2"
"4113","Sema3c","Nrp2"
"4114","Sema3f","Nrp2"
"4115","Sema4f","Nrp2"
"4116","Vegfa","Nrp2"
"4117","Vegfc","Nrp2"
"4118","Vegfd","Nrp2"
"4119","Spink1","Nrsn1"
"4120","Nrtn","Sdc3"
"4121","Nxph1","Nrxn1"
"4122","Nxph2","Nrxn1"
"4123","Nxph3","Nrxn1"
"4124","Rph3a","Nrxn1"
"4125","Nxph1","Nrxn2"
"4126","Nxph3","Nrxn2"
"4127","Nxph1","Nrxn3"
"4128","Nxph3","Nrxn3"
"4129","Tnc","Nt5e"
"4130","Ntf3","Ntrk1"
"4131","Ntf3","Ntrk2"
"4132","Ntf3","Ntrk3"
"4133","Ntf5","Ntrk1"
"4134","Ntf5","Ntrk2"
"4135","Ntf5","Ntrk3"
"4136","Ntn1","Robo3"
"4137","Ntn1","Unc5a"
"4138","Ntn1","Unc5b"
"4139","Ntn1","Unc5c"
"4140","Ntn1","Unc5d"
"4141","Ntn4","Unc5a"
"4142","Vgf","Ntrk1"
"4143","Ntrk3","Ptprd"
"4144","Ntrk3","Ptprf"
"4145","Ntrk3","Ptprs"
"4146","Nts","Ntsr1"
"4147","Nts","Ntsr2"
"4148","Nts","Sort1"
"4149","Ocln","Ocln"
"4150","Olfm2","Robo2"
"4151","Omg","Rtn4r"
"4152","Omg","Rtn4rl1"
"4153","Omg","Tnfrsf1b"
"4154","Pdyn","Oprd1"
"4155","Penk","Oprd1"
"4156","Pomc","Oprd1"
"4157","Pdyn","Oprk1"
"4158","Penk","Oprk1"
"4159","Pomc","Oprk1"
"4160","Pdyn","Oprl1"
"4161","Penk","Oprl1"
"4162","Pnoc","Oprl1"
"4163","Pomc","Oprl1"
"4164","Pdyn","Oprm1"
"4165","Penk","Oprm1"
"4166","Pomc","Oprm1"
"4167","Oxt","Oxtr"
"4168","Qrfp","P2ry14"
"4169","Papln","Sirpa"
"4170","Plg","Pard3"
"4171","Prss2","Pard3"
"4172","Try10","Pard3"
"4173","Try4","Pard3"
"4174","Try5","Pard3"
"4175","Pcsk9","Sort1"
"4176","Pcsk9","Vldlr"
"4177","Pdap1","Pdgfrb"
"4178","Pdcd1lg2","Pdcd1"
"4179","Pdcd1lg2","Pdcd2"
"4180","Pdcd1lg2","Rgmb"
"4181","Pdgfa","Pdgfra"
"4182","Pdgfa","Pdgfrb"
"4183","Pdgfb","Pdgfra"
"4184","Pdgfb","Pdgfra,Pdgfrb"
"4185","Pdgfb","Pdgfrb"
"4186","Pdgfb","S1pr1"
"4187","Pdgfc","Pdgfra"
"4188","Pdgfc","Pdgfrb"
"4189","Pdgfd","Pdgfra,Pdgfrb"
"4190","Pdgfd","Pdgfrb"
"4191","Plekho2","Pdgfrb"
"4192","Pecam1","Pecam1"
"4193","Pf4","Procr"
"4194","Pf4","Thbd"
"4195","Ppy","Pgr15l"
"4196","Pyy","Pgr15l"
"4197","Prl8a2","Pgr"
"4198","Pla2g1b","Pla2r1"
"4199","Pla2g5","Pla2r1"
"4200","Plau","Plaur"
"4201","Plau","St14"
"4202","Plau","Vldlr"
"4203","Plg","Plaur"
"4204","Serpine1","Plaur"
"4205","Serpine2","Plaur"
"4206","Srpx2","Plaur"
"4207","Vtn","Plaur"
"4208","Plg","Plgrkt"
"4209","Slpi","Plscr1"
"4210","Slpi","Plscr4"
"4211","Serpinf1","Plxdc1"
"4212","Serpinf1","Plxdc2"
"4213","Sema3e","Plxna1"
"4214","Sema5a","Plxna1"
"4215","Sema5b","Plxna1"
"4216","Sema6c","Plxna1"
"4217","Sema6d","Plxna1"
"4218","Sema6d","Plxna1,Trem2"
"4219","Sema6d","Plxna1,Trem2,Tyrobp"
"4220","Slit1","Plxna1"
"4221","Slit2","Plxna1"
"4222","Slit3","Plxna1"
"4223","Sema4d","Plxna2"
"4224","Sema6a","Plxna2"
"4225","Sema6b","Plxna2"
"4226","Sema5a","Plxna3"
"4227","Sema5b","Plxna3"
"4228","Sema6a","Plxna4"
"4229","Sema6b","Plxna4"
"4230","Sema6d","Plxna4"
"4231","Sema3c","Plxnb1"
"4232","Sema4a","Plxnb1"
"4233","Plxnb1","Sema4d"
"4234","Ptn","Plxnb2"
"4235","Sema4a","Plxnb2"
"4236","Plxnb2","Sema4c"
"4237","Plxnb2","Sema4d"
"4238","Sema4g","Plxnb2"
"4239","Sema4a","Plxnb3"
"4240","Sema4d","Plxnb3"
"4241","Sema5a","Plxnb3"
"4242","Sema7a","Plxnc1"
"4243","Sema3c","Plxnd1"
"4244","Sema3e","Plxnd1"
"4245","Sema4a","Plxnd1"
"4246","Podxl2","Sell"
"4247","Pomc","Pth1r"
"4248","Pomc","Ramp2"
"4249","Pomc","Ramp3"
"4250","Pomc","Tshr"
"4251","Pomc","Vipr1"
"4252","Postn","Ptk7"
"4253","Prg4","Tlr2"
"4254","Prg4","Tlr4"
"4255","Prl2a1","Prlr"
"4256","Prl2b1","Prlr"
"4257","Prl2c1","Prlr"
"4258","Prl2c2","Prlr"
"4259","Prl2c3","Prlr"
"4260","Prl2c5","Prlr"
"4261","Prl3a1","Prlr"
"4262","Prl3b1","Prlr"
"4263","Prl3c1","Prlr"
"4264","Prl3d1","Prlr"
"4265","Prl3d2","Prlr"
"4266","Prl3d3","Prlr"
"4267","Prl4a1","Prlr"
"4268","Prl5a1","Prlr"
"4269","Prl6a1","Prlr"
"4270","Prl7a1","Prlr"
"4271","Prl7a2","Prlr"
"4272","Prl7b1","Prlr"
"4273","Prl7c1","Prlr"
"4274","Prl7d1","Prlr"
"4275","Prl8a1","Prlr"
"4276","Prl8a6","Prlr"
"4277","Prl8a8","Prlr"
"4278","Prl8a9","Prlr"
"4279","Prl","Prlr"
"4280","Prlh","Prlhr"
"4281","Pthlh","Prlhr"
"4282","Prnd","Rpsa"
"4283","Proc","Procr"
"4284","Prok1","Prokr1"
"4285","Prok1","Prokr2"
"4286","Prok2","Prokr1"
"4287","Prok2","Prokr2"
"4288","Pros1","Tyro3"
"4289","Prss23","Tmem222"
"4290","Psap","Sort1"
"4291","Pspn","Ret"
"4292","Shh","Ptch1"
"4293","Shh","Ptch2"
"4294","Ptdss1","Scarb1"
"4295","Ptgs2","Ptgdr2"
"4296","Ptgs2","Ptger1"
"4297","Ptgs2","Ptger2"
"4298","Ptgs2","Ptger3"
"4299","Ptgs2","Ptger4"
"4300","Spp1","Ptger4"
"4301","Pth2","Pth1r"
"4302","Pthlh","Pth1r"
"4303","Rln1","Pth1r"
"4304","Rln3","Pth1r"
"4305","Sct","Pth1r"
"4306","Tshb","Pth1r"
"4307","Vip","Pth1r"
"4308","Pth2","Pth2r"
"4309","Pth2","Ramp1"
"4310","Pth2","Ramp2"
"4311","Pth2","Ramp3"
"4312","Pth2","Tshr"
"4313","Pth2","Vipr1"
"4314","Pthlh","Pth2r"
"4315","Pth","Pth1r"
"4316","Pth","Pth2r"
"4317","Pth","Ramp1"
"4318","Pth","Ramp2"
"4319","Pth","Ramp3"
"4320","Pth","Tshr"
"4321","Pth","Vipr1"
"4322","Pthlh","Ramp2"
"4323","Pthlh","Ramp3"
"4324","Pthlh","Tshr"
"4325","Pthlh","Vipr1"
"4326","Wnt3a","Ptk7"
"4327","Wnt8a","Ptk7"
"4328","Wnt8b","Ptk7"
"4329","Ptma","Vipr1"
"4330","Ptn","Ptprb"
"4331","Ptn","Ptprs"
"4332","Ptn","Ptprz1"
"4333","Ptn","Sdc1"
"4334","Ptn","Sdc2"
"4335","Ptn","Sdc3"
"4336","Ptn","Sdc4"
"4337","Ptpn11","Ros1"
"4338","Ptpn6","Ros1"
"4339","Sptan1","Ptpra"
"4340","Sptbn2","Ptpra"
"4341","Tnc","Ptprb"
"4342","Vegfa","Ptprb"
"4343","Slitrk1","Ptprd"
"4344","Slitrk2","Ptprd"
"4345","Slitrk3","Ptprd"
"4346","Slitrk5","Ptprd"
"4347","Sdc2","Ptprj"
"4348","Thbs1","Ptprj"
"4349","Ptprk","Ptprk"
"4350","Wnt5a","Ptprk"
"4351","Ptprm","Ptprm"
"4352","Slitrk1","Ptprs"
"4353","Slitrk2","Ptprs"
"4354","Slitrk3","Ptprs"
"4355","Slitrk6","Ptprs"
"4356","Tnf","Ptprs"
"4357","Tnc","Ptprz1"
"4358","Vegfa","Ptprz1"
"4359","Shh","Pvr"
"4360","Tigit","Pvr"
"4361","Tnfsf9","Pvr"
"4362","Vtn","Pvr"
"4363","Qrfp","Qrfpr"
"4364","Vip","Ramp1"
"4365","Rln1","Ramp2"
"4366","Rln3","Ramp2"
"4367","Sct","Ramp2"
"4368","Tshb","Ramp2"
"4369","Vip","Ramp2"
"4370","Rln1","Ramp3"
"4371","Rln3","Ramp3"
"4372","Sct","Ramp3"
"4373","Tshb","Ramp3"
"4374","Vip","Ramp3"
"4375","Rbp4","Stra6"
"4376","Wnt7a","Reck"
"4377","Reln","Vldlr"
"4378","Shank3","Ret"
"4379","Vegfa","Ret"
"4380","Vegfb","Ret"
"4381","Retn","Tlr4"
"4382","Tnf","Rhbdf2"
"4383","Rims1","Slc17a7"
"4384","Rims1","Slc18a2"
"4385","Rims1","Slc18a3"
"4386","Rps27a","Ripk1"
"4387","Tnf","Ripk1"
"4388","Tnfsf10","Ripk1"
"4389","Rln1","Rxfp1"
"4390","Rln1","Rxfp2"
"4391","Rln1","Rxfp3"
"4392","Rln1","Rxfp4"
"4393","Rln1","Tshr"
"4394","Rln1","Vipr1"
"4395","Rln3","Rxfp1"
"4396","Rln3","Rxfp2"
"4397","Rln3","Rxfp3"
"4398","Rln3","Rxfp4"
"4399","Rln3","Tshr"
"4400","Rln3","Vipr1"
"4401","Rspo2","Rnf43"
"4402","Robo1","Robo1"
"4403","Slit1","Robo1"
"4404","Slit2","Robo1"
"4405","Slit3","Robo1"
"4406","Robo2","Robo2"
"4407","Slit1","Robo2"
"4408","Slit2","Robo2"
"4409","Slit3","Robo2"
"4410","Slit2","Robo3"
"4411","Slit3","Robo3"
"4412","Slit2","Robo4"
"4413","Slit3","Robo4"
"4414","Wnt3","Ror1"
"4415","Wnt5a","Ror1"
"4416","Wnt1","Ror2"
"4417","Wnt3","Ror2"
"4418","Wnt5a","Ror2"
"4419","Rps27a","Tgfbr1"
"4420","Rps27a","Tgfbr2"
"4421","Rps27a","Tlr4"
"4422","Rspo1","Znrf3"
"4423","Rspo2","Znrf3"
"4424","Rspo3","Sdc4"
"4425","Rtn2","Rtn4r"
"4426","Rtn3","Rtn4r"
"4427","Rtn4","Rtn4r"
"4428","Rtn4","Rtn4rl1"
"4429","Rtn4","Rtn4rl2"
"4430","Rtn4","S1pr2"
"4431","Rtn4","Tnfrsf19"
"4432","Tgs1","Rxra"
"4433","Wnt1","Ryk"
"4434","Wnt11","Ryk"
"4435","Wnt3","Ryk"
"4436","Wnt3a","Ryk"
"4437","Wnt5a","Ryk"
"4438","S100a1","Ryr1"
"4439","S100a1","Ryr2"
"4440","S100a10","Trpv5"
"4441","S100a10","Trpv6"
"4442","S100a1","Tlr4"
"4443","S100a8","Tlr4"
"4444","S100a9","Tlr4"
"4445","Spp1","S1pr1"
"4446","Thbs1","Scarb1"
"4447","Thbs1","Scarb2"
"4448","Sct","Sctr"
"4449","Sct","Tshr"
"4450","Sct","Vipr1"
"4451","Sct","Vipr2"
"4452","Vip","Sctr"
"4453","Slit1","Sdc1"
"4454","Slit2","Sdc1"
"4455","Thbs1","Sdc1"
"4456","Thbs2","Sdc1"
"4457","Thbs3","Sdc1"
"4458","Thbs4","Sdc1"
"4459","Tnc","Sdc1"
"4460","Tnn","Sdc1"
"4461","Tnr","Sdc1"
"4462","Tnxb","Sdc1"
"4463","Serpinc1","Sdc2"
"4464","Tgfb1","Sdc2"
"4465","Tnfsf13","Sdc2"
"4466","Vegfa","Sdc2"
"4467","Tfpi","Sdc4"
"4468","Tgm2","Sdc4"
"4469","Thbs1","Sdc4"
"4470","Thbs2","Sdc4"
"4471","Thbs3","Sdc4"
"4472","Thbs4","Sdc4"
"4473","Tnc","Sdc4"
"4474","Tnn","Sdc4"
"4475","Tnr","Sdc4"
"4476","Tnxb","Sdc4"
"4477","Sele","Selplg"
"4478","Serping1","Sele"
"4479","Sell","Selplg"
"4480","Vcan","Sell"
"4481","Selp","Selplg"
"4482","Serping1","Selp"
"4483","Vcan","Selp"
"4484","Vwf","Selp"
"4485","Selplg","Vsir"
"4486","Sema4a","Timd2"
"4487","Tnf","Sema4c"
"4488","Serpina7","Slc16a2"
"4489","Serpine1","Vldlr"
"4490","Sftpa1","Sirpa"
"4491","Sftpa1","Tlr2"
"4492","Sftpd","Sirpa"
"4493","Sftpd","Tlr4"
"4494","Shank1","Sstr2"
"4495","Shbg","Slc37a1"
"4496","Shh","Smo"
"4497","Siglec1","Spn"
"4498","Thpo","Sirpa"
"4499","Vegfa","Sirpa"
"4500","Vwf","Sirpa"
"4501","Tnf","Slc5a11"
"4502","Wnt4","Smo"
"4503","Spint1","St14"
"4504","Sst","Sstr1"
"4505","Sst","Sstr2"
"4506","Sst","Sstr3"
"4507","Sst","Sstr4"
"4508","Sst","Sstr5"
"4509","Uts2b","Sstr5"
"4510","Vwf","Stab2"
"4511","Txlna","Stx1a"
"4512","Txlna","Stx3"
"4513","Txlna","Stx4a"
"4514","Tac1","Tacr1"
"4515","Tac1","Tacr2"
"4516","Tac1","Tacr3"
"4517","Tac2","Tacr1"
"4518","Tac2","Tacr2"
"4519","Tac2","Tacr3"
"4520","Tgm2","Tbxa2r"
"4521","Tctn1","Tmem67"
"4522","Tdgf1","Tgfbr1"
"4523","Tfpi","Vldlr"
"4524","Trf","Tfr2"
"4525","Tnfsf13b","Tfrc"
"4526","Trf","Tfrc"
"4527","Tgfb1","Tgfbr1,Tgfbr2"
"4528","Tgfb1","Tgfbr3"
"4529","Tgfb1","Vasn"
"4530","Tgfb2","Tgfbr1,Tgfbr2"
"4531","Tgfb2","Tgfbr3"
"4532","Tgfb3","Tgfbr1,Tgfbr2"
"4533","Tgfb3","Tgfbr3"
"4534","Thbs1","Tnfrsf11b"
"4535","Thbs1","Vldlr"
"4536","Vcan","Tlr1"
"4537","Vcan","Tlr2"
"4538","Tnc","Tlr4"
"4539","Tnfsf9","Tmem126a"
"4540","Tnf","Tnfrsf1a"
"4541","Tnf","Tnfrsf1b"
"4542","Tnf","Tnfrsf21"
"4543","Tnf","Tradd"
"4544","Tnf","Traf2"
"4545","Tnf","Vsir"
"4546","Tnfsf10","Tnfrsf10b"
"4547","Tnfsf11","Tnfrsf11a"
"4548","Tnfrsf11b","Tnfsf10"
"4549","Tnfrsf11b","Tnfsf11"
"4550","Tnfsf13","Tnfrsf11b"
"4551","Vtn","Tnfrsf11b"
"4552","Vwf","Tnfrsf11b"
"4553","Tnfsf12","Tnfrsf12a"
"4554","Tnfsf13","Tnfrsf17"
"4555","Tnfsf13b","Tnfrsf17"
"4556","Tnfsf13","Tnfrsf1a"
"4557","Tnfsf12","Tnfrsf25"
"4558","Tnfsf15","Tnfrsf25"
"4559","Tnfsf9","Tnfrsf9"
"4560","Tnfsf9","Traf1"
"4561","Tnfsf9","Traf2"
"4562","Trh","Trhr"
"4563","Trh","Trhr2"
"4564","Tshb","Tshr"
"4565","Tshb","Vipr1"
"4566","Vip","Tshr"
"4567","Vegfa","Tyro3"
"4568","Vegfb","Tyro3"
"4569","Uts2","Uts2r"
"4570","Uts2b","Uts2r"
"4571","Vegfc","Vipr2"
"4572","Vip","Vipr1"
"4573","Vip","Vipr2"
"4574","Xcl1","Xcr1"
"4575","Zp3","Zp3r"
"4576","a","Atrn"
"4577","a","F11r"
"4578","a","Mc1r"
"4579","a","Mc2r"
"4580","a","Mc3r"
"4581","a","Mc4r"
"4582","a","Mc5r"
