"","source","target"
"4277","NFKB1","IER3"
"4278","NFKB1","IFNA1"
"4279","NFKB1","IFNB1"
"4280","NFKB1","IFNG"
"4281","NFKB1","IGF2BP2"
"4282","NFKB1","IL10"
"4283","NFKB1","IL12A"
"4284","NFKB1","IL12B"
"4285","NFKB1","IL17A"
"4286","NFKB1","IL17C"
"4287","NFKB1","IL18"
"4288","NFKB1","IL1A"
"4289","NFKB1","IL1B"
"4290","NFKB1","IL1RN"
"4291","NFKB1","IL2"
"4292","NFKB1","IL21"
"4293","NFKB1","IL23A"
"4294","NFKB1","IL2RA"
"4295","NFKB1","IL4"
"4296","NFKB1","IL6"
"4297","NFKB1","IRF1"
"4298","NFKB1","IRF4"
"4299","NFKB1","IRF7"
"4300","NFKB1","ITGAX"
"4301","NFKB1","JUNB"
"4302","NFKB1","KDM2A"
"4303","NFKB1","KLK3"
"4304","NFKB1","LCN2"
"4305","NFKB1","LIPE"
"4306","NFKB1","LPL"
"4307","NFKB1","LTC4S"
"4308","NFKB1","MADCAM1"
"4309","NFKB1","MAT2A"
"4310","NFKB1","MCL1"
"4311","NFKB1","MGMT"
"4312","NFKB1","MICA"
"4313","NFKB1","MIF"
"4314","NFKB1","MMP1"
"4315","NFKB1","MMP13"
"4316","NFKB1","MMP14"
"4317","NFKB1","MMP2"
"4318","NFKB1","MMP3"
"4319","NFKB1","MMP9"
"4320","NFKB1","MUC17"
"4321","NFKB1","MUC2"
"4322","NFKB1","MUC5AC"
"4323","NFKB1","MUC5B"
"4324","NFKB1","MUC6"
"4325","NFKB1","MYC"
"4326","NFKB1","NAMPT"
"4327","NFKB1","NCAM1"
"4328","NFKB1","NCOR1"
"4329","NFKB1","NCOR2"
"4330","NFKB1","NFKB1"
"4331","NFKB1","NFKBIA"
"4332","NFKB1","NFKBIZ"
"4333","NFKB1","NLRP2"
"4334","NFKB1","NOD2"
"4335","NFKB1","NOLC1"
"4336","NFKB1","NOS1"
"4337","NFKB1","NOS2"
"4338","NFKB1","NOS3"
"4339","NFKB1","NOX4"
"4340","NFKB1","NOX5"
"4341","NFKB1","NPPB"
"4342","NFKB1","NRF1"
"4343","NFKB1","OLFM4"
"4344","NFKB1","OLR1"
"4345","NFKB1","OPRM1"
"4346","NFKB1","OPTN"
"4347","NFKB1","PCYT2"
"4348","NFKB1","PDE7A"
"4349","NFKB1","PDK4"
"4350","NFKB1","PGLYRP2"
"4351","NFKB1","PIGR"
"4352","NFKB1","PLA2G2A"
"4353","NFKB1","PLAU"
"4354","NFKB1","PLAUR"
"4355","NFKB1","PLIN1"
"4356","NFKB1","POU2F2"
"4357","NFKB1","PPIG"
"4358","NFKB1","PROX1"
"4359","NFKB1","PSMB10"
"4360","NFKB1","PSMB9"
"4361","NFKB1","PTAFR"
"4362","NFKB1","PTEN"
"4363","NFKB1","PTGDS"
"4364","NFKB1","PTGER4"
"4365","NFKB1","PTGES"
"4366","NFKB1","PTGFR"
"4367","NFKB1","PTGS2"
"4368","NFKB1","PTHLH"
"4369","NFKB1","PTPN13"
"4370","NFKB1","PTPN6"
"4371","NFKB1","REPS2"
"4372","NFKB1","RGS4"
"4373","NFKB1","RIPK2"
"4374","NFKB1","RRM2B"
"4375","NFKB1","S100A6"
"4376","NFKB1","SAA1"
"4377","NFKB1","SDC1"
"4378","NFKB1","SELE"
"4379","NFKB1","SERPINA3"
"4380","NFKB1","SERPINB1"
"4381","NFKB1","SERPINE1"
"4382","NFKB1","SFTPA1"
"4383","NFKB1","SLC25A27"
"4384","NFKB1","SLC9A2"
"4385","NFKB1","SNAI1"
"4386","NFKB1","SOCS3"
"4387","NFKB1","SOD2"
"4388","NFKB1","SQSTM1"
"4389","NFKB1","STAT4"
"4390","NFKB1","STK39"
"4391","NFKB1","TAP1"
"4392","NFKB1","TAP2"
"4393","NFKB1","TAPBP"
"4394","NFKB1","TBP"
"4395","NFKB1","TBX21"
"4396","NFKB1","TERT"
"4397","NFKB1","TF"
"4398","NFKB1","TFF1"
"4399","NFKB1","TFF3"
"4400","NFKB1","TFPI2"
"4401","NFKB1","TGFB1"
"4402","NFKB1","THBD"
"4403","NFKB1","TIMP1"
"4404","NFKB1","TLR2"
"4405","NFKB1","TLR3"
"4406","NFKB1","TLR7"
"4407","NFKB1","TLR9"
"4408","NFKB1","TNC"
"4409","NFKB1","TNF"
"4410","NFKB1","TNFAIP3"
"4411","NFKB1","TNFRSF10A"
"4412","NFKB1","TNFRSF10B"
"4413","NFKB1","TNFRSF13C"
"4414","NFKB1","TNFRSF9"
"4415","NFKB1","TNFSF10"
"4416","NFKB1","TNFSF13B"
"4417","NFKB1","TNFSF14"
"4418","NFKB1","TNIP3"
"4419","NFKB1","TP53"
"4420","NFKB1","TRAF1"
"4421","NFKB1","TRAF2"
"4422","NFKB1","TRIM21"
"4423","NFKB1","TRPC1"
"4424","NFKB1","TSLP"
"4425","NFKB1","UPP1"
"4426","NFKB1","VCAM1"
"4427","NFKB1","VEGFA"
"4428","NFKB1","VWF"
"4429","NFKB1","WT1"
"4430","NFKB1","XIAP"
"4431","NFKB1","YY1"
"4432","NFKB2","CCL21"
"4433","NFKB2","CCND2"
"4434","NFKB2","CDK6"
"4435","NFKB2","HIF1A"
"4436","NFKB2","SELP"
"4437","NFKB2","SND1"
"4438","NFKBIA","CCL5"
"4439","NFKBIA","CD40"
"4440","NFKBIA","CD58"
"4441","NFKBIA","CXCL8"
"4442","NFKBIA","EBI3"
"4443","NFKBIA","FAS"
"4444","NFKBIA","ICAM1"
"4445","NFKBIA","IFNB1"
"4446","NFKBIA","IL1B"
"4447","NFKBIA","MMP1"
"4448","NFKBIA","MMP3"
"4449","NFKBIA","MMP9"
"4450","NFKBIA","NFKB1"
"4451","NFKBIA","NOS2"
"4452","NFKBIA","PON2"
"4453","NFKBIA","RELA"
"4454","NFKBIA","S100A6"
"4455","NFKBIA","TNFSF10"
"4456","NFKBIA","TRAF1"
"4457","NFKBIB","IFNB1"
"4458","NFKBIZ","DEFB4A"
"4459","NFRKB","JUN"
"4460","NFYA","ABCB1"
"4461","NFYA","CBS"
"4462","NFYA","CCND2"
"4463","NFYA","CDKN1B"
"4464","NFYA","CYP2A6"
"4465","NFYA","DDIT3"
"4466","NFYA","FAS"
"4467","NFYA","FXR2"
"4468","NFYA","GADD45A"
"4469","NFYA","GFI1B"
"4470","NFYA","HBB"
"4471","NFYA","HOXB4"
"4472","NFYA","HOXB7"
"4473","NFYA","HSPA5"
"4474","NFYA","LPIN1"
"4475","NFYA","OGG1"
"4476","NFYA","SOX18"
"4477","NFYA","SOX3"
"4478","NFYA","SP3"
"4479","NFYA","STK11"
"4480","NFYB","ABCB1"
"4481","NFYB","CCND2"
"4482","NFYB","CDKN1B"
"4483","NFYB","FAS"
"4484","NFYB","FOS"
"4485","NFYB","FXR2"
"4486","NFYB","GFI1B"
"4487","NFYB","HBB"
"4488","NFYB","HOXB7"
"4489","NFYB","LPIN1"
"4490","NFYB","SOX18"
"4491","NFYB","SOX3"
"4492","NFYB","STK11"
"4493","NFYB","TPH1"
"4494","NFYC","ABCB1"
"4495","NFYC","CCND2"
"4496","NFYC","CDKN1B"
"4497","NFYC","FAS"
"4498","NFYC","FDPS"
"4499","NFYC","FOS"
"4500","NFYC","FXR2"
"4501","NFYC","GFI1B"
"4502","NFYC","HBB"
"4503","NFYC","HOXB7"
"4504","NFYC","LPIN1"
"4505","NFYC","SOX18"
"4506","NFYC","SOX3"
"4507","NHLH2","ASCL1"
"4508","NHLH2","HES1"
"4509","NHLH2","MAOA"
"4510","NKX2-1","LMO3"
"4511","NKX2-1","RET"
"4512","NKX2-1","SFTPA1"
"4513","NKX2-1","SFTPB"
"4514","NKX2-1","SP1"
"4515","NKX2-1","STK11"
"4516","NKX2-2","NPPA"
"4517","NKX2-3","EGR1"
"4518","NKX2-5","CTNNB1"
"4519","NKX2-5","DACT1"
"4520","NKX2-5","DACT2"
"4521","NKX2-5","DACT3"
"4522","NKX2-5","GATA4"
"4523","NKX2-5","LYL1"
"4524","NKX2-5","MEF2C"
"4525","NKX2-5","NPPB"
"4526","NKX2-5","TBX5"
"4527","NKX3-1","ACTG2"
"4528","NKX3-1","AR"
"4529","NKX3-1","CCND1"
"4530","NKX3-1","ESR1"
"4531","NKX3-1","FOS"
"4532","NKX3-1","IGF1R"
"4533","NKX3-1","KLK3"
"4534","NKX3-1","SIX6"
"4535","NKX3-1","TMPRSS2"
"4536","NKX3-1","VEGFA"
"4537","NONO","MIA"
"4538","NOTCH3","APOD"
"4539","NOTCH3","ASPH"
"4540","NOTCH3","HES1"
"4541","NPAS2","CRY1"
"4542","NPAS2","CRY2"
"4543","NPAS2","PER1"
"4544","NPAS2","PER2"
"4545","NPAS3","VGF"
"4546","NPM1","ATF5"
"4547","NPM1","BRD4"
"4548","NPM1","CCND1"
"4549","NPM1","CDKN1A"
"4550","NPM1","DNMT1"
"4551","NPM1","ELF4"
"4552","NPM1","MDM2"
"4553","NPM1","PTPN6"
"4554","NPM1","RPL3"
"4555","NPM1","TAF1A"
"4556","NPM1","USP7"
"4557","NR0B1","AMH"
"4558","NR0B1","CAMP"
"4559","NR0B1","CYP17A1"
"4560","NR0B1","CYP19A1"
"4561","NR0B1","ESRRG"
"4562","NR0B1","NOS1"
"4563","NR0B1","NR1H4"
"4564","NR0B1","NR5A1"
"4565","NR0B1","PBX1"
"4566","NR0B1","STAR"
"4567","NR0B2","APOC3"
"4568","NR0B2","CYP27A1"
"4569","NR0B2","CYP7A1"
"4570","NR0B2","CYP8B1"
"4571","NR0B2","E2F1"
"4572","NR0B2","G6PC"
"4573","NR0B2","PCK2"
"4574","NR0B2","PTGS2"
"4575","NR1D1","ARNTL"
"4576","NR1H2","ABCA1"
"4577","NR1H2","ABCG1"
"4578","NR1H2","ABCG4"
"4579","NR1H3","ABCA1"
"4580","NR1H3","ABCG1"
"4581","NR1H3","ABCG4"
"4582","NR1H3","BHLHE40"
"4583","NR1H3","CETP"
"4584","NR1H4","ABCB11"
"4585","NR1H4","ABCB4"
"4586","NR1H4","ABCC4"
"4587","NR1H4","CYP7A1"
"4588","NR1H4","DCN"
"4589","NR1H4","EDN1"
"4590","NR1H4","FABP6"
"4591","NR1H4","HSD3B2"
"4592","NR1H4","INS"
"4593","NR1H4","KLF11"
"4594","NR1H4","KRT13"
"4595","NR1H4","NFKB1"
"4596","NR1H4","NR1I2"
"4597","NR1H4","PLTP"
"4598","NR1H4","RELA"
"4599","NR1H4","SCARB1"
"4600","NR1H4","SLCO1B3"
"4601","NR1H4","STK11"
"4602","NR1H4","UGT2B4"
"4603","NR1H4","VEGFA"
"4604","NR1I2","ABCB1"
"4605","NR1I2","BCL2"
"4606","NR1I2","BCL2L1"
"4607","NR1I2","CCL2"
"4608","NR1I2","CORO1C"
"4609","NR1I2","CYP2B6"
"4610","NR1I2","CYP2C8"
"4611","NR1I2","CYP2C9"
"4612","NR1I2","CYP3A4"
"4613","NR1I2","CYP4F12"
"4614","NR1I2","FGF19"
"4615","NR1I2","FOSL1"
"4616","NR1I2","HP"
"4617","NR1I2","IL10"
"4618","NR1I2","KLF6"
"4619","NR1I2","NFKB1"
"4620","NR1I2","NOD1"
"4621","NR1I2","NOD2"
"4622","NR1I2","PTAFR"
"4623","NR1I2","RAB3A"
"4624","NR1I2","RELA"
"4625","NR1I2","RXRA"
"4626","NR1I2","THBS1"
"4627","NR1I2","THRSP"
"4628","NR1I2","TNFRSF12A"
"4629","NR1I2","UGT1A1"
"4630","NR1I3","CYP2B6"
"4631","NR1I3","CYP2C9"
"4632","NR1I3","UGT1A1"
"4633","NR2C2","LHCGR"
"4634","NR2C2","OXT"
"4635","NR2E3","ESR1"
"4636","NR2E3","RHO"
"4637","NR2F1","APOA2"
"4638","NR2F1","APOB"
"4639","NR2F1","APOC3"
"4640","NR2F1","CYP17A1"
"4641","NR2F1","CYP19A1"
"4642","NR2F1","DR1"
"4643","NR2F1","LHCGR"
"4644","NR2F1","MTTP"
"4645","NR2F1","SERPINC1"
"4646","NR2F2","E2F1"
"4647","NR2F2","HEY1"
"4648","NR2F2","HEY2"
"4649","NR2F2","NTS"
"4650","NR2F2","POU5F1"
"4651","NR2F2","PPARA"
"4652","NR2F2","TFAP2A"
"4653","NR2F6","APOA2"
"4654","NR2F6","APOB"
"4655","NR2F6","APOC3"
"4656","NR2F6","CYP19A1"
"4657","NR2F6","LHCGR"
"4658","NR3C1","ATF2"
"4659","NR3C1","ATP1B1"
"4660","NR3C1","BAD"
"4661","NR3C1","BAX"
"4662","NR3C1","BGLAP"
"4663","NR3C1","BRCA1"
"4664","NR3C1","CALD1"
"4665","NR3C1","CCND1"
"4666","NR3C1","CCND3"
"4667","NR3C1","CDK4"
"4668","NR3C1","CDK6"
"4669","NR3C1","CDKN1A"
"4670","NR3C1","COX1"
"4671","NR3C1","CSF1R"
"4672","NR3C1","CYP19A1"
"4673","NR3C1","ELK1"
"4674","NR3C1","ETS1"
"4675","NR3C1","HRH1"
"4676","NR3C1","HSD11B2"
"4677","NR3C1","MAOA"
"4678","NR3C1","MUC4"
"4679","NR3C1","NFKB1"
"4680","NR3C1","NR1I2"
"4681","NR3C1","NR3C1"
"4682","NR3C1","PNRC1"
"4683","NR3C1","PPIG"
"4684","NR3C1","RLN1"
"4685","NR3C1","RLN2"
"4686","NR3C1","RPS6KA3"
"4687","NR3C1","S100P"
"4688","NR3C1","SCNN1A"
"4689","NR3C1","SLC10A2"
"4690","NR3C1","SPP1"
"4691","NR3C1","SRF"
"4692","NR3C1","STAT1"
"4693","NR3C1","TAT"
"4694","NR3C1","TP53"
"4695","NR3C1","UGT1A1"
"4696","NR3C2","ATP1B1"
"4697","NR3C2","CABIN1"
"4698","NR3C2","CCR5"
"4699","NR3C2","CCR6"
"4700","NR3C2","CD40"
"4701","NR3C2","EGFR"
"4702","NR3C2","LCN2"
"4703","NR4A1","BABAM2"
"4704","NR4A1","CCNA2"
"4705","NR4A1","CDKN1B"
"4706","NR4A1","CYP11A1"
"4707","NR4A1","CYP17A1"
"4708","NR4A1","E2F1"
"4709","NR4A1","FASLG"
"4710","NR4A1","HSD3B2"
"4711","NR4A1","MDM2"
"4712","NR4A1","MMP2"
"4713","NR4A1","RNF7"
"4714","NR4A1","SERPINE1"
"4715","NR4A1","STAR"
"4716","NR4A1","TIMP2"
"4717","NR4A1","TNF"
"4718","NR4A2","APOM"
"4719","NR4A2","CRH"
"4720","NR4A2","CXCL8"
"4721","NR4A2","MMP1"
"4722","NR4A2","SLC6A3"
"4723","NR4A3","PPARG"
"4724","NR5A1","AMH"
"4725","NR5A1","CITED2"
"4726","NR5A1","CYP11A1"
"4727","NR5A1","CYP11B1"
"4728","NR5A1","CYP11B2"
"4729","NR5A1","CYP17A1"
"4730","NR5A1","CYP19A1"
"4731","NR5A1","CYP2B6"
"4732","NR5A1","FSHR"
"4733","NR5A1","HSD3B1"
"4734","NR5A1","HSD3B2"
"4735","NR5A1","INSL3"
"4736","NR5A1","LHB"
"4737","NR5A1","MC2R"
"4738","NR5A1","NOV"
"4739","NR5A1","NR0B1"
"4740","NR5A1","PBX1"
"4741","NR5A1","PNRC1"
"4742","NR5A1","POU5F1"
"4743","NR5A1","SRY"
"4744","NR5A1","STAR"
"4745","NR5A1","STARD7"
"4746","NR5A2","ABCB11"
"4747","NR5A2","ABCG5"
"4748","NR5A2","ABCG8"
"4749","NR5A2","CCNE1"
"4750","NR5A2","CETP"
"4751","NR5A2","CYP11A1"
"4752","NR5A2","CYP11B1"
"4753","NR5A2","CYP19A1"
"4754","NR5A2","HSD3B2"
"4755","NR5A2","NR5A2"
"4756","NR5A2","SLC10A2"
"4757","NR5A2","STAR"
"4758","NRF1","CAPNS1"
"4759","NRF1","COX6A1"
"4760","NRF1","CXCR4"
"4761","NRF1","FMR1"
"4762","NRF1","FXR2"
"4763","NRF1","GALNT3"
"4764","NRF1","IDE"
"4765","NRF1","NQO1"
"4766","NRF1","PRDX3"
"4767","NRF1","PRDX5"
"4768","NRF1","SDHB"
"4769","NRF1","SLC46A1"
"4770","NRF1","SNRPN"
"4771","NRF1","SPAST"
"4772","NRF1","TOMM34"
"4773","NRIP1","SLC7A1"
"4774","NRL","NR2E3"
"4775","NRL","PDE6B"
"4776","NRL","RBP3"
"4777","NRL","RHO"
"4778","NUPR1","BCL2L1"
"4779","NUPR1","CDKN1A"
"4780","NUPR1","EP300"
"4781","NUPR1","MSL1"
"4782","NUPR1","TP53"
"4783","OLIG2","LGR5"
"4784","ONECUT1","MITF"
"4785","ONECUT1","PROC"
"4786","ONECUT2","MITF"
"4787","ONECUT2","SYTL4"
"4788","OTX1","BEST1"
"4789","OTX2","AURKA"
"4790","OTX2","BEST1"
"4791","OTX2","CCNG2"
"4792","OTX2","CDC25C"
"4793","OTX2","DCT"
"4794","OTX2","HESX1"
"4795","OTX2","IGF1"
"4796","OTX2","IL6"
"4797","OTX2","PAX6"
"4798","OTX2","POU1F1"
"4799","OTX2","RBP3"
"4800","OTX2","TYR"
"4801","PA2G4","AGR2"
"4802","PA2G4","AR"
"4803","PA2G4","E2F1"
"4804","PA2G4","KLK3"
"4805","PARP1","BCL2"
"4806","PARP1","BRCA2"
"4807","PARP1","CDH1"
"4808","PARP1","CDKN1A"
"4809","PARP1","CXCL1"
"4810","PARP1","DNAAF4"
"4811","PARP1","E2F1"
"4812","PARP1","FBN1"
"4813","PARP1","FN1"
"4814","PARP1","FOXO1"
"4815","PARP1","HFE"
"4816","PARP1","HTR1A"
"4817","PARP1","IFNAR1"
"4818","PARP1","IFNG"
"4819","PARP1","IL10"
"4820","PARP1","JUN"
"4821","PARP1","NFKB1"
"4822","PARP1","RELA"
"4823","PARP1","SERPINE1"
"4824","PARP1","SERPINF1"
"4825","PARP1","SH3BP2"
"4826","PARP1","SMARCB1"
"4827","PARP1","SNAI1"
"4828","PARP1","THBD"
"4829","PARP1","VIM"
"4830","PAWR","BCL2"
"4831","PAWR","NOV"
"4832","PAX1","PDGFRA"
"4833","PAX2","ADAM10"
"4834","PAX2","ERBB2"
"4835","PAX2","L1CAM"
"4836","PAX2","NCAM1"
"4837","PAX2","TP53"
"4838","PAX2","WT1"
"4839","PAX3","BCL2L1"
"4840","PAX3","CXCR4"
"4841","PAX3","DPYSL2"
"4842","PAX3","MET"
"4843","PAX3","MITF"
"4844","PAX3","SHH"
"4845","PAX4","GCG"
"4846","PAX4","INS"
"4847","PAX4","ISL1"
"4848","PAX5","BAX"
"4849","PAX5","BCL2"
"4850","PAX5","BLK"
"4851","PAX5","CCND1"
"4852","PAX5","CD19"
"4853","PAX5","CD79A"
"4854","PAX5","CDKN1A"
"4855","PAX5","FCER2"
"4856","PAX5","FHL2"
"4857","PAX5","LEF1"
"4858","PAX5","MET"
"4859","PAX5","MMP1"
"4860","PAX5","MYCN"
"4861","PAX5","PRDM1"
"4862","PAX5","PRKCE"
"4863","PAX5","RAG2"
"4864","PAX5","RB1"
"4865","PAX5","TERT"
"4866","PAX5","TIMP1"
"4867","PAX5","TP53"
"4868","PAX5","XBP1"
"4869","PAX6","FABP7"
"4870","PAX6","GCG"
"4871","PAX6","ITGA5"
"4872","PAX6","ITGB1"
"4873","PAX6","KRT12"
"4874","PAX6","MET"
"4875","PAX6","MMP2"
"4876","PAX6","PCSK1"
"4877","PAX6","PDHX"
"4878","PAX6","PROX1"
"4879","PAX6","SIX3"
"4880","PAX8","E2F1"
"4881","PAX8","NCAM1"
"4882","PAX8","SLC3A1"
"4883","PAX8","SLC5A5"
"4884","PAX8","TG"
"4885","PAX8","TP53"
"4886","PAX8","TSHR"
"4887","PAX8","WT1"
"4888","PBX1","HOXB1"
"4889","PBX1","NANOG"
"4890","PBX1","PF4"
"4891","PBX1","SOX3"
"4892","PBX1","VCP"
"4893","PBX2","EMX2"
"4894","PBX2","FMO3"
"4895","PBX2","MEIS1"
"4896","PBX2","PF4"
"4897","PBX2","UGT2B17"
"4898","PBX2","VCP"
"4899","PCBD1","FXYD2"
"4900","PCGF2","HOXA7"
"4901","PCGF2","ZEB1"
"4902","PCGF2","ZEB2"
"4903","PDCD11","FASLG"
"4904","PDX1","GCK"
"4905","PDX1","INS"
"4906","PER1","BAX"
"4907","PER1","BCL2"
"4908","PER1","SLC5A1"
"4909","PER2","SNAI2"
"4910","PER2","TWIST1"
"4911","PGR","ABCG2"
"4912","PGR","ATP1B1"
"4913","PGR","BCL2"
"4914","PGR","CCND1"
"4915","PGR","CYP19A1"
"4916","PGR","DUSP1"
"4917","PGR","E2F1"
"4918","PGR","EGFR"
"4919","PGR","ERBB2"
"4920","PGR","ESR1"
"4921","PGR","FOXP3"
"4922","PGR","HLTF"
"4923","PGR","IGFBP1"
"4924","PGR","IL10"
"4925","PGR","IRS2"
"4926","PGR","KLK3"
"4927","PGR","KLK4"
"4928","PGR","MYC"
"4929","PGR","PLD1"
"4930","PGR","PTGS2"
"4931","PGR","RELA"
"4932","PGR","RLN1"
"4933","PGR","RLN2"
"4934","PGR","VEGFA"
"4935","PGR","YWHAQ"
"4936","PHB2","ARNT"
"4937","PHB2","BTG2"
"4938","PHF10","CASP3"
"4939","PHF8","CDC20"
"4940","PHOX2A","DBH"
"4941","PHOX2A","TLX2"
"4942","PHOX2B","ALK"
"4943","PHOX2B","DBH"
"4944","PHOX2B","MSX1"
"4945","PHOX2B","PHOX2A"
"4946","PHOX2B","TLX2"
"4947","PIAS1","CYP17A1"
"4948","PIAS1","FABP2"
"4949","PIAS1","MUC1"
"4950","PIAS1","PRMT1"
"4951","PIAS1","SI"
"4952","PIAS1","STAT1"
"4953","PIAS2","AR"
"4954","PIAS2","LRRN3"
"4955","PIAS2","MUC1"
"4956","PIAS2","MYCN"
"4957","PIAS3","ATF1"
"4958","PIAS3","ESR1"
"4959","PIAS3","MUC1"
"4960","PIAS3","STAT3"
"4961","PIAS4","MUC1"
"4962","PIAS4","VDR"
"4963","PIR","NFKB1"
"4964","PITX1","DUX4"
"4965","PITX1","FSHB"
"4966","PITX1","GNRH1"
"4967","PITX1","HES1"
"4968","PITX1","IFNA1"
"4969","PITX1","IRF2"
"4970","PITX1","IRF7"
"4971","PITX1","JUN"
"4972","PITX1","LHB"
"4973","PITX1","NKX3-1"
"4974","PITX1","PRL"
"4975","PITX1","RUNX1"
"4976","PITX1","RUNX2"
"4977","PITX1","TBX4"
"4978","PITX1","TERT"
"4979","PITX1","TRIB2"
"4980","PITX2","ABCB1"
"4981","PITX2","FGF16"
"4982","PITX2","FSHB"
"4983","PITX2","GNRH1"
"4984","PITX2","LEF1"
"4985","PITX2","LHX6"
"4986","PITX2","PLOD1"
"4987","PITX2","PRL"
"4988","PITX2","SLC13A3"
"4989","PITX2","WNT2"
"4990","PITX2","WNT5A"
"4991","PITX3","MIP"
"4992","PITX3","TH"
"4993","PKNOX1","MEIS1"
"4994","PKNOX1","PF4"
"4995","PKNOX1","PTPN6"
"4996","PKNOX1","SYP"
"4997","PLAG1","ABCC6"
"4998","PLAG1","CRLF1"
"4999","PLAG1","IGF2"
"5000","PLAG1","XRCC1"
"5001","PLAGL1","ABCC6"
"5002","PLAGL1","SDHB"
"5003","PLAGL2","IGF2"
"5004","PLAGL2","METAP2"
"5005","PLAGL2","NCF2"
"5006","PLAGL2","SFTPC"
"5007","PML","BAX"
"5008","PML","CASP3"
"5009","PML","CCND1"
"5010","PML","CCNT1"
"5011","PML","CDKN1A"
"5012","PML","EAF2"
"5013","PML","EGFR"
"5014","PML","EP300"
"5015","PML","FLT3"
"5016","PML","GRIP1"
"5017","PML","HCK"
"5018","PML","HIPK2"
"5019","PML","IFNB1"
"5020","PML","NR4A1"
"5021","PML","PML"
"5022","PML","TNFAIP3"
"5023","PML","TNFSF10"
"5024","PML","TP53"
"5025","PML","UBA7"
"5026","POLR1A","E2F1"
"5027","POU1F1","BDKRB1"
"5028","POU1F1","CGA"
"5029","POU1F1","GH1"
"5030","POU1F1","GH2"
"5031","POU1F1","GHR"
"5032","POU1F1","INSM1"
"5033","POU1F1","POU1F1"
"5034","POU1F1","PRL"
"5035","POU1F1","REN"
"5036","POU1F1","TSHB"
"5037","POU1F1","VDR"
"5038","POU2AF1","ID2"
"5039","POU2AF1","IGH"
"5040","POU2AF1","SPIB"
"5041","POU2AF1","TK1"
"5042","POU2AF1","TNFRSF17"
"5043","POU2F1","AR"
"5044","POU2F1","BDKRB1"
"5045","POU2F1","CAPN6"
"5046","POU2F1","CCND1"
"5047","POU2F1","CDX2"
"5048","POU2F1","GADD45A"
"5049","POU2F1","GATA1"
"5050","POU2F1","GCM1"
"5051","POU2F1","GFI1B"
"5052","POU2F1","GNRH1"
"5053","POU2F1","HBG1"
"5054","POU2F1","HIST2H2BE"
"5055","POU2F1","HPGDS"
"5056","POU2F1","ID1"
"5057","POU2F1","IL2"
"5058","POU2F1","IL2RA"
"5059","POU2F1","IL4"
"5060","POU2F1","IL5"
"5061","POU2F1","LCT"
"5062","POU2F1","LGALS4"
"5063","POU2F1","MAD2L1"
"5064","POU2F1","PLAU"
"5065","POU2F1","POU2AF1"
"5066","POU2F1","PTGIR"
"5067","POU2F1","RPTOR"
"5068","POU2F1","RRM2B"
"5069","POU2F1","SDC4"
"5070","POU2F1","SNAI2"
"5071","POU2F1","SNAPC1"
"5072","POU2F1","SPP1"
"5073","POU2F1","ST6GAL1"
"5074","POU2F1","TK1"
"5075","POU2F1","TRA"
"5076","POU2F1","TWIST1"
"5077","POU2F1","TXNRD1"
"5078","POU2F1","UGT2B7"
"5079","POU2F1","VCAM1"
"5080","POU2F1","VWF"
"5081","POU2F2","HBB"
"5082","POU2F2","HLA-DOB"
"5083","POU2F2","HLA-DRA"
"5084","POU2F2","ID2"
"5085","POU2F2","IL5"
"5086","POU2F2","SPI1"
"5087","POU2F2","SPIB"
"5088","POU2F2","SPP1"
"5089","POU2F2","TK1"
"5090","POU2F2","TRA"
"5091","POU2F3","SPRR2A"
"5092","POU3F1","GNRH1"
"5093","POU3F2","CDH13"
"5094","POU3F2","DDC"
"5095","POU3F2","FABP7"
"5096","POU3F2","FOXP2"
"5097","POU3F2","GNRH1"
"5098","POU3F2","MITF"
"5099","POU3F2","NKX2-1"
"5100","POU3F2","PAX3"
"5101","POU3F2","PDE5A"
"5102","POU3F4","GCG"
"5103","POU4F1","HPSE"
"5104","POU4F1","HSP90AA1"
"5105","POU4F2","CCND1"
"5106","POU4F2","HSP90AA1"
"5107","POU5F1","BMP4"
"5108","POU5F1","CDKN1A"
"5109","POU5F1","CDX2"
"5110","POU5F1","DDC"
"5111","POU5F1","DKK1"
"5112","POU5F1","DLX5"
"5113","POU5F1","EOMES"
"5114","POU5F1","FGF4"
"5115","POU5F1","GADD45A"
"5116","POU5F1","GATA6"
"5117","POU5F1","HLX"
"5118","POU5F1","ID2"
"5119","POU5F1","ITGA6"
"5120","POU5F1","L1TD1"
"5121","POU5F1","LEFTY1"
"5122","POU5F1","NANOG"
"5123","POU5F1","SEMA6A"
"5124","POU5F1","SOX2"
"5125","POU5F1","SPP1"
"5126","POU5F1","TBXT"
"5127","POU5F1","TBX18"
"5128","POU5F1","TDGF1"
"5129","POU5F1","THY1"
"5130","POU5F1","ZFP42"
"5131","PPARA","ACADL"
"5132","PPARA","ACOX1"
"5133","PPARA","ACSL1"
"5134","PPARA","ANGPTL4"
"5135","PPARA","APOA4"
"5136","PPARA","APOA5"
"5137","PPARA","APOB"
"5138","PPARA","APOBR"
"5139","PPARA","APOC3"
"5140","PPARA","CD36"
"5141","PPARA","CETP"
"5142","PPARA","CGB5"
"5143","PPARA","CPT1A"
"5144","PPARA","CYP1A1"
"5145","PPARA","CYP2C9"
"5146","PPARA","FABP4"
"5147","PPARA","G0S2"
"5148","PPARA","HMOX1"
